"Device","Time","HR","HRV15"
0,1372372830.87,52.3397096392,2259181.80102
0,1372372832.72,52.3397096392,2259181.80102
0,1372372834.58,42.1073738032,2338187.63776
0,1372372836.79,46.5606119395,2167580.08673
0,1372372838.64,42.3365757774,1952629.31122
0,1372372840.86,77.5694893342,491186.821429
0,1372372842.71,149.227216202,20214.494898
0,1372372844.93,151.269584009,19196.6581633
0,1372372846.78,146.622447198,31540.1683673
0,1372372848.63,133.651551313,28524.7806122
0,1372372850.85,108.625371783,82760.9438776
0,1372372852.7,110.978993262,84787.5153061
0,1372372855.66,99.7980278009,89267.0255102
0,1372372856.77,97.3461583034,87451.2295918
0,1372372858.62,121.721489639,44591.0663265
0,1372372861.58,150.618612157,22753.2295918
0,1372372862.69,115.686544553,94198.6581633
0,1372372865.65,85.3918877707,290881.515306
0,1372372868.61,78.4973366975,291481.515306
0,1372372869.72,74.0936755755,274153.882653
0,1372372871.57,73.4972438534,274406.086735
0,1372372873.79,71.5441614854,299744.943878
0,1372372876.75,67.0016750419,373651.107143
0,1372372877.86,68.3538123525,329529.882653
0,1372372879.71,76.8035110176,360705.882653
0,1372372882.67,77.2271766112,360516.209184
0,1372372884.89,149.866190901,34572.372449
0,1372372885.63,162.885398487,14612.9438776
0,1372372887.85,194.219653179,8027.6377551
0,1372372889.7,159.66546284,25403.3112245
0,1372372891.55,140.444741682,39150.7397959
0,1372372893.77,119.233498935,54770.7397959
0,1372372895.62,104.050538833,59431.5153061
0,1372372896.73,104.308953185,48554.7397959
0,1372372897.84,111.746707463,56600.7806122
0,1372372898.58,119.845912398,52254.372449
0,1372372899.69,117.171153578,63240.494898
0,1372372901.54,121.933517201,58550.2091837
0,1372372902.65,118.027258676,74110.6581633
0,1372372904.87,116.521015397,84383.3520408
0,1372372906.72,124.536693847,65299.5969388
0,1372372908.57,160.51977833,15106.4540816
0,1372372910.79,216.216216216,10989.1071429
