"Device","Time","HR","HRV15"
0,1344382100.47,102.626756261,5602.94387755
0,1344382101.95,106.208117335,7185.35204082
0,1344382103.43,113.559551169,6918.08673469
0,1344382105.65,118.89596603,5354.37244898
0,1344382108.61,137.682347156,12847.3112245
0,1344382110.46,140.070035018,23864.9438776
0,1344382112.68,151.487826871,24385.6377551
0,1344382114.53,131.558339859,25606.2091837
0,1344382116.75,113.559551169,24938.0867347
0,1344382118.61,113.867425783,13510.2091837
0,1344382120.46,105.673669644,4813.59693878
0,1344382122.67,104.516610676,3833.35204082
0,1344382125.65,107.129192705,1283.35204082
0,1344382127.48,105.249968676,1023.06632653
0,1344382128.59,106.693763495,1228.08673469
0,1344382130.44,109.703539245,3043.92346939
