"Device","Time","HR","HRV15"
0,0.724228858948,69.3240901213,39804.5357143
0,2.57195997238,82.7015851137,57663.9642857
0,4.79194808006,94.8402393587,90022.9438776
0,6.64197897911,150.402864816,40239.3520408
0,8.49198007584,140.257138086,46006.7397959
0,10.7119009495,121.650977552,70300.1683673
0,12.5620079041,104.464618829,96650.372449
0,14.7820680141,94.2443621676,89617.8010204
0,16.6320860386,82.5390586617,71226.7806122
0,18.482063055,91.1359444505,80926.9438776
0,20.7021648884,104.98687664,66940.25
0,22.5520329475,119.233498935,65627.8826531
0,24.7720918655,118.293198141,82463.8826531
0,26.6221680641,118.293198141,82463.8826531
0,28.4721179008,84.8399151601,667978.168367
0,30.6921479702,84.8399151601,667978.168367
0,32.5421779156,72.1339630743,1127374.16837
0,34.7622029781,72.1339630743,1127374.16837
0,36.6123209,72.1339630743,1127374.16837
0,38.4621100426,72.3576535447,1130524.16837
0,40.6821689606,72.3576535447,1130524.16837
0,42.5322508812,50.6970849176,2177596.82143
0,44.752163887,47.648760565,2190378.7398
0,46.6022880077,46.9562300855,2163536.16837
0,48.452064991,70.6297822248,1457121.10714
0,50.6721379757,117.630583952,169789.923469
0,52.5223338604,117.630583952,169789.923469
0,54.7423160076,117.630583952,169789.923469
0,56.5922169685,137.863121615,45642.7397959
0,58.4421288967,137.863121615,45642.7397959
0,60.6622200012,85.3571791485,1015522.20918
0,62.5121278763,86.3753213368,1014209.51531
0,64.7322490215,69.6459663378,1342875.96429
0,66.5821919441,inf,0.0
0,68.431704998,inf,0.0
0,70.6523139477,63.554513127,1320046.20918
0,72.502366066,97.7995110024,492033.107143
0,74.722260952,154.496965238,74655.2295918
0,76.5723190308,154.496965238,74655.2295918
0,78.4222710133,163.646990064,75806.0867347
0,80.6422979832,163.646990064,75806.0867347
0,82.4923088551,163.646990064,75806.0867347
0,84.7117929459,148.909767772,125639.352041
0,86.5622270107,177.177810588,68140.372449
0,88.4122729301,177.177810588,68140.372449
0,90.6323540211,inf,0.0
0,92.4823689461,inf,0.0
0,94.702256918,inf,0.0
0,96.5523970127,96.8523002421,1227417.39286
0,98.4023308754,96.2309542903,1196136.82143
0,100.622489929,84.3288826423,1251840.82143
0,102.472289085,120.326600774,228454.086735
0,104.692327976,101.192627394,311843.066327
0,106.542376041,84.7372137597,393479.352041
0,108.392385006,84.7372137597,393479.352041
0,110.612401962,85.0116384981,395723.596939
0,112.46232605,85.0116384981,395723.596939
0,114.682246923,85.0116384981,395723.596939
0,116.532427073,85.1150065863,396581.352041
0,118.382543087,85.1150065863,396581.352041
0,120.602390051,85.3224987303,398268.454082
0,122.452499866,85.3224987303,398268.454082
0,124.672420979,85.3224987303,398268.454082
0,126.522450924,59.3849416755,1507193.80102
0,128.372355938,59.3849416755,1507193.80102
0,130.592422009,59.3849416755,1507193.80102
0,132.442501068,inf,0.0
0,134.662461042,inf,0.0
0,136.512526989,inf,0.0
0,138.362372875,inf,0.0
0,140.582417965,inf,0.0
0,142.432431936,inf,0.0
0,144.655124903,inf,0.0
0,146.502403975,inf,0.0
0,148.357457876,inf,0.0
0,150.57249403,inf,0.0
0,152.422684908,inf,0.0
0,154.642550945,inf,0.0
0,156.492429972,inf,0.0
0,158.712486982,81.2614878591,1159273.22959
0,160.562577009,117.302052786,135416.25
0,162.412550926,117.236566643,121181.596939
0,164.632619858,121.933517201,36878.2091837
0,166.48247695,104.98687664,26403.1071429
0,168.702558994,104.725096621,27485.9234694
0,170.552587986,113.131313131,29864.6581633
0,172.402610064,141.676505313,27481.9642857
0,174.622485876,137.682347156,28827.3112245
0,176.472660065,123.656705432,111624.168367
0,178.692710876,123.656705432,111624.168367
0,180.542654037,77.0854363586,1099054.94388
0,182.392767906,77.0854363586,1099054.94388
0,184.612566948,inf,0.0
0,186.462609053,inf,0.0
0,188.682709932,inf,0.0
0,190.532757998,inf,0.0
0,192.382710934,inf,0.0
0,194.602702856,inf,0.0
0,196.453923941,inf,0.0
0,198.672716856,inf,0.0
0,200.522736073,inf,0.0
0,202.372596979,inf,0.0
0,204.592707872,inf,0.0
0,206.444046974,inf,0.0
0,208.662708998,inf,0.0
0,210.512403965,inf,0.0
0,212.362751961,inf,0.0
0,214.58276391,inf,0.0
0,216.43284893,inf,0.0
0,218.65267992,65.0104481077,806398.209184
0,220.502820969,63.9610142389,811071.066327
0,222.352650881,60.1676097701,827516.168367
0,224.572617054,65.3747373336,878677.311224
0,226.422935009,62.6818894112,883842.454082
0,228.642225027,85.461389765,214460.780612
0,230.492264032,73.4715297822,301096.658163
0,231.602351904,73.4715297822,301096.658163
0,232.342118025,inf,0.0
0,233.45263195,inf,0.0
0,234.562185049,inf,0.0
0,235.308696985,inf,0.0
0,236.412363052,inf,0.0
0,237.522999048,inf,0.0
0,238.632166862,inf,0.0
0,239.372183084,inf,0.0
0,240.482351065,inf,0.0
0,241.592164993,inf,0.0
0,242.33288002,inf,0.0
0,243.4422369,inf,0.0
0,244.552525043,inf,0.0
0,245.66226697,inf,0.0
0,246.402153015,inf,0.0
0,247.51244688,inf,0.0
0,248.622956991,inf,0.0
0,249.362627983,inf,0.0
0,250.472326994,inf,0.0
0,251.582587957,inf,0.0
0,252.322556973,inf,0.0
0,253.432533026,97.9363413781,1053260.65816
0,254.542391062,93.9072107323,1036780.4949
0,255.652461052,150.187734668,44505.3928571
0,256.392400026,139.883430475,65857.9234694
0,257.502409935,144.702842377,59886.6581633
0,258.612782955,145.002589332,60181.8826531
0,259.352469921,145.002589332,60181.8826531
0,260.46252203,111.450179116,238301.229592
0,261.572429895,111.450179116,238301.229592
0,262.312543869,88.4489838896,414041.229592
0,263.422416925,80.3904679874,408960.658163
0,264.532480001,73.9892539417,398287.923469
0,265.64252305,73.9892539417,398287.923469
0,266.382441998,63.5160680529,473492.658163
0,267.493767023,60.2021070737,438689.80102
0,268.603033066,59.0841949778,418019.678571
0,269.342688084,60.0128598985,432448.454082
0,270.452722073,65.6403844651,491866.494898
0,271.562552929,71.3012477718,393573.678571
0,272.302368879,79.1183950268,254879.515306
0,273.412302971,89.5426926767,232619.637755
0,274.522559881,89.5426926767,232619.637755
0,275.632152081,101.879927229,87088.2091837
0,276.372937918,96.8969892721,100591.311224
0,277.482373953,90.7813682049,106258.494898
0,278.592684984,90.7813682049,106258.494898
0,279.33244586,86.2334462581,118573.02551
0,280.442878962,80.513754433,123071.02551
0,281.552406073,74.540775579,111358.494898
0,282.29219389,69.715329073,87870.9438776
0,283.402562857,65.9495956662,61705.8826531
0,284.512559891,62.5511951746,32790.1683673
0,285.622840881,62.3839584107,33327.5969388
0,286.362285852,62.7380685637,32731.2295918
0,287.472240925,59.4185470751,22679.0255102
0,288.582845926,61.5249395737,40995.8826531
0,289.322565079,61.4169774073,40927.0663265
0,290.43285799,72.8597449909,106751.678571
0,291.542440891,87.9304930388,114662.943878
0,292.282547951,110.861818662,95644.1683673
0,293.392399073,148.80425155,34469.0255102
0,294.502902031,160.030481997,12893.6377551
0,295.612339973,179.602309173,8273.35204082
0,296.352650881,166.237878488,21611.6377551
0,297.462764978,167.564332735,20528.7806122
