"Device","Time","HR","HRV15"
0,0.823359966278,74.0414279418,87389.8010204
0,2.67125916481,71.495446421,100387.882653
0,4.89134407043,70.9159983115,102988.209184
0,6.74129605293,70.0175043761,103041.923469
0,8.96125912666,65.5584172325,78979.8826531
0,10.8114299774,59.7737137978,25419.3112245
0,12.6612529755,58.2322357019,6960.65816327
0,14.8815641403,59.3346047892,6692.45408163
0,16.7312760353,60.3751886725,2215.0255102
0,18.9512491226,62.2176135101,1924.94387755
0,20.8013491631,62.1807683766,1894.49489796
0,22.6527919769,61.6513761468,2676.73979592
0,24.8713979721,66.2617338487,30529.6785714
0,26.7213311195,65.6198734474,32284.6581633
0,28.9415991306,64.5905420992,35437.3520408
0,30.7915530205,64.0390333155,37608.7806122
0,32.6440811157,61.924069296,40779.0663265
0,34.8618950844,59.4521905301,50064.1683673
0,36.711561203,58.5406648547,52230.494898
0,38.9315240383,55.3760959852,19496.8214286
0,40.7815151215,53.6638344087,6469.92346939
0,42.6321079731,53.1074160713,6869.88265306
0,44.8514561653,52.8667631695,6526.78061224
0,46.7015941143,52.0027239522,3537.31122449
0,48.9216330051,52.813580635,7039.35204082
0,50.7715730667,53.1074160713,5516.16836735
0,52.6217150688,53.2150776053,5420.25
0,54.8416490555,53.3231765378,5577.31122449
0,57.8016691208,53.8013194133,5471.31122449
0,59.6516680717,55.0278414674,9097.80102041
0,61.8718891144,54.8696844993,9749.67857143
0,63.7215321064,53.6912751678,7959.96428571
0,65.9418661594,1.92883073821,272426648.923
0,67.7916240692,56.0859985311,7804.16836735
0,69.6417109966,56.1009817672,7801.67857143
0,71.8616399765,56.32669483,7555.0255102
0,73.7117211819,54.6839398477,6748.16836735
0,76.6730000973,54.8696844993,4793.10714286
0,78.8916220665,54.9414611812,4652.49489796
0,80.7417070866,55.4345674124,4796.08673469
0,82.591725111,57.4988021083,58571.1071429
0,84.8117640018,57.1389701381,59441.3520408
0,86.6621320248,57.8154036754,57381.3112245
0,88.8816320896,58.0070437125,56613.8010204
0,90.7317280769,58.7535846681,57299.5969388
0,92.5817131996,58.8688765856,56905.0255102
0,94.8017129898,58.0712063602,58075.0255102
0,96.6517250538,63.9220759455,71035.8010204
0,98.8718090057,65.0507240765,66043.5153061
0,100.721771002,65.82556226,63022.5357143
0,102.571869135,65.970313359,62308.5357143
0,104.791857004,64.3136053901,68839.6377551
0,106.642047167,64.8098140576,66709.3112245
0,108.861847162,63.0583289543,63827.1071429
0,110.711829185,60.1848534785,49053.9234694
0,112.562057972,59.6548540587,50203.0255102
0,114.781989098,59.3513742669,50723.9234694
0,116.631918192,59.7227159616,51759.5153061
0,118.851911068,60.0643546657,50007.3520408
0,120.702260971,65.9288909819,87811.6377551
0,122.559522152,65.3137392116,85564.9438776
0,124.771865129,62.6258107806,53748.2091837
0,126.62224412,62.5139540076,53988.4540816
0,128.84208107,63.115185213,52098.6581633
0,130.691991091,63.7280934679,49868.5357143
0,132.912069082,65.4970760234,45234.2091837
0,134.762098074,61.2914994528,4849.06632653
0,136.612292051,60.8475190148,4361.92346939
0,138.832192183,60.3231597846,4428.37244898
0,140.681892157,61.3093934749,4252.94387755
0,142.90202713,60.8828006088,5265.10714286
0,144.752102137,59.2007893439,7579.96428571
0,146.602153063,57.3261448168,8779.22959184
0,148.822746038,56.2814070352,7117.35204082
0,150.672108173,55.7435795341,6454.65816327
0,153.632176161,55.7731890313,7514.16836735
0,155.852054119,57.0613409415,9704.25
0,157.702370167,57.6408426542,8763.6377551
0,159.552172184,58.6223742062,7871.67857143
0,161.773750067,60.3231597846,4308.37244898
0,163.622188091,60.6016881899,3344.20918367
0,165.841974974,61.3810741688,2055.96428571
0,167.692079067,61.4529226717,2130.08673469
0,169.542068005,62.1439668566,3939.96428571
0,171.762790203,62.9826797631,3209.22959184
0,173.61214304,62.6631853786,4082.82142857
0,175.832158089,62.2545023345,4549.59693878
0,177.682152033,62.644492505,4309.31122449
0,179.532567024,63.15314638,4147.6377551
0,181.752510071,61.997195365,4825.0255102
0,183.602240086,60.6366851945,2499.39285714
0,185.822344065,59.7737137978,2826.73979592
0,187.672660112,59.807760769,2529.0255102
0,189.522356033,60.1159378802,2413.92346939
0,191.742285967,59.6209809071,2510.94387755
0,193.592537165,59.3010942464,2220.45408163
0,195.812437057,59.4521905301,2228.16836735
0,197.662347078,59.4353640416,2147.39285714
0,199.517440081,59.5533498759,1583.67857143
0,201.732470036,59.5702432452,1678.73979592
0,203.582280159,58.9184260363,1740.08673469
0,205.802335978,59.6379126731,2139.06632653
0,207.652384043,59.5871462013,1735.35204082
0,209.872487068,60.0471799271,1736.45408163
0,211.722378969,60.1331519794,1705.88265306
0,213.572563171,60.5318152338,1543.88265306
0,215.792491198,59.9272312192,2820.16836735
0,217.642393112,60.4621032174,2311.22959184
0,220.602434158,59.3010942464,1929.59693878
0,222.822374105,59.4017396224,2100.20918367
0,224.67240119,59.5871462013,2407.92346939
0,226.522412062,60.0300150075,2900.25
0,228.742532015,61.2914994528,2654.78061224
0,231.702464104,62.1255824273,2169.88265306
0,233.555294991,63.4010113971,772.658163265
0,235.772498131,63.650829734,612.943877551
0,237.623049021,63.8831850331,800.454081633
0,239.843031168,63.8831850331,850.168367347
0,241.692625999,63.8443414152,701.025510204
0,243.54245615,63.4776694627,1104.73979592
0,245.762485027,63.0583289543,1636.82142857
0,247.61244297,62.3099176619,2154.78061224
0,249.832624197,62.3469160543,2158.37244898
0,251.683043003,62.1807683766,1892.78061224
0,253.532751083,61.8875709128,1816.53571429
0,255.752658129,61.3093934749,1330.65816327
0,257.602575064,60.6892565566,1806.37244898
0,259.822923183,61.7601646938,2044.82142857
0,261.675156116,62.2914349277,2045.59693878
0,263.52266407,61.7965129111,2219.35204082
0,265.742743015,61.5610113595,2080.94387755
0,267.594084024,61.2914994528,1990.20918367
0,269.812754154,62.1807683766,1260.20918367
0,271.662773132,62.2729631552,927.678571429
0,273.512665987,61.924069296,886.494897959
0,275.733034134,61.5790631185,538.943877551
0,277.582692146,63.0015750394,2276.37244898
0,279.802788973,65.3950953678,4560.53571429
0,281.652611017,66.5346534653,4740.73979592
0,283.502835989,67.1516508114,4155.96428571
0,285.722786188,68.6891814539,2523.96428571
0,287.572642088,69.6690719084,1219.0255102
0,289.792683125,68.5546396801,1897.0255102
0,291.642802,66.852367688,1948.53571429
0,293.492758036,65.5584172325,1940.45408163
0,295.712822199,64.4715634354,1843.80102041
0,297.562831163,63.6894381682,2029.35204082
0,299.782843113,62.8883731377,1427.6377551
0,301.632745981,61.6694809485,697.352040816
0,303.483254194,61.1843542865,754.943877551
0,305.702903986,60.2712204922,1761.39285714
0,307.552888155,59.9272312192,1756.73979592
0,309.77288413,59.5871462013,1807.92346939
0,311.622949123,59.4353640416,1722.82142857
0,313.473008156,59.2676215339,1486.65816327
0,315.69295311,60.8122782886,4842.65816327
0,317.542900085,62.9260618773,6170.82142857
0,319.762917042,63.4393172721,5917.31122449
0,321.612890005,64.195643867,4482.65816327
0,323.462944984,64.5309979258,4352.16836735
0,325.683174133,65.6198734474,3013.80102041
0,327.533028126,65.0910499806,3660.73979592
0,329.752958059,63.6894381682,3488.20918367
0,331.603065968,62.3839584107,1788.16836735
0,333.452999115,61.7965129111,1789.6377551
0,335.672944069,61.851115529,1881.35204082
0,337.523169041,62.0888461823,2044.08673469
0,339.743416071,61.7965129111,1795.35204082
0,341.593072176,61.978897661,1992.49489796
0,343.443204165,63.0204816565,1710.78061224
0,345.663204193,63.1911532385,1422.25
0,347.512925148,63.9805011806,871.596938776
0,349.733411074,64.6501962595,1259.35204082
0,351.583238125,64.8698741216,1100.78061224
0,354.543335199,64.2939150402,2403.0255102
0,356.763077974,63.3627517538,3037.06632653
0,358.61325407,63.5930047695,3146.53571429
0,360.463019133,64.0,3641.10714286
0,362.683120012,63.6701280982,3342.37244898
0,364.533146143,63.15314638,3198.49489796
0,366.753100157,62.5698324022,3028.49489796
0,368.603188992,63.9610142389,1300.78061224
0,370.453129053,63.8637573177,1305.96428571
0,372.673123121,63.9610142389,1435.06632653
0,374.523445129,63.3627517538,888.494897959
0,376.743334055,63.4776694627,856.168367347
0,378.593131065,62.7193309938,2023.51530612
0,380.443201065,62.6258107806,2009.35204082
0,382.663177967,62.5511951746,1997.0255102
0,385.623185158,62.1255824273,1728.16836735
0,387.473246098,61.7783334559,1343.88265306
0,389.693535089,61.6332819723,1301.67857143
0,391.543588161,62.644492505,606.454081633
0,393.763301134,63.3245382586,794.535714286
0,395.613381147,63.5160680529,812.086734694
0,397.463184118,63.9415391642,755.515306122
0,399.683413029,63.15314638,1813.92346939
0,401.53334713,62.9449231922,2071.59693878
0,403.753519058,62.1072088725,2854.49489796
0,405.603327036,61.7965129111,2795.92346939
0,407.453325033,61.0598240896,2174.08673469
0,409.673293114,61.8147030687,5549.51530612
0,411.523581982,61.1665331683,5502.49489796
0,413.743443966,62.644492505,5734.45408163
0,415.59338212,63.5930047695,5320.25
0,417.443911076,64.5508337816,4470.25
0,419.663537025,65.8462020851,3930.73979592
0,421.51347518,66.1990700607,3834.94387755
0,423.73358202,65.7843214034,727.352040816
0,425.583518982,65.2123282354,1367.92346939
0,427.433484077,65.1920838184,1350.65816327
0,429.653625011,65.1920838184,1390.08673469
0,431.503592014,64.6701054739,1497.59693878
0,433.72340703,63.6122680803,1235.31122449
0,435.57350111,63.3627517538,1313.06632653
0,437.423897028,63.7667957185,1456.20918367
0,439.64340806,64.195643867,1275.22959184
0,441.493451118,63.210173828,3375.59693878
0,443.713754177,61.978897661,3961.6377551
0,445.563518047,62.3099176619,3940.49489796
0,447.413629055,61.851115529,4308.78061224
0,449.633952141,61.5971254675,4532.20918367
0,451.48361516,60.6541988591,4078.45408163
0,453.703556061,60.4099244876,3573.31122449
0,455.553884029,62.7943485086,4325.39285714
0,457.403823137,63.6701280982,4811.51530612
0,459.624032021,63.650829734,4685.51530612
0,462.583595991,64.0585678334,3779.51530612
0,464.433806181,64.5309979258,2894.45408163
0,466.653776169,63.9805011806,3360.16836735
0,468.503550053,62.700604613,1436.20918367
0,471.463565111,61.542970181,906.780612245
0,473.68385601,60.6717226436,1403.6377551
0,475.533713102,60.7243548037,1418.78061224
0,477.753631115,60.549268363,1556.49489796
0,479.603922129,60.496939143,1535.31122449
0,481.453852177,60.8651546989,2040.73979592
0,483.673704147,60.7068006071,1783.22959184
0,485.523741007,61.997195365,1170.73979592
0,487.373800993,61.9058147247,1243.0255102
0,489.593757153,61.978897661,1171.35204082
