"Device","Time","HR","HRV15"
1,1344449962.09,36.8728326237,2796777.59694
1,1344449962.83,41.7806515792,2548155.35204
1,1344449963.94,44.8502322601,2519048.7398
1,1344449965.05,45.6695481977,2538839.02551
1,1344449965.79,44.6594715296,2495774.53571
1,1344449966.9,43.3056658246,2422568.53571
1,1344449968.01,42.0315236427,2345918.53571
1,1344449969.12,41.8056039417,2295278.16837
1,1344449969.86,40.6799360744,2206886.20918
1,1344449970.97,50.8690122933,1259277.96429
1,1344449972.08,69.3012127712,229443.596939
1,1344449972.82,69.3012127712,229443.596939
1,1344449973.93,73.1898579768,181603.882653
1,1344449975.04,73.1898579768,181603.882653
1,1344449975.78,73.1898579768,181603.882653
1,1344449976.89,61.2914994528,519509.637755
1,1344449978.0,61.2914994528,519509.637755
1,1344449979.11,0,0.0
1,1344449979.85,0,0.0
1,1344449980.96,0,0.0
1,1344449982.07,0,0.0
1,1344449982.81,0,0.0
1,1344449983.92,0,0.0
1,1344449985.03,0,0.0
1,1344449986.14,0,0.0
1,1344449986.88,0,0.0
1,1344449987.99,0,0.0
1,1344449989.1,0,0.0
1,1344449989.84,0,0.0
1,1344449990.95,0,0.0
1,1344449992.06,0,0.0
0,1344449992.43,136.275146009,28830.7755102
1,1344449992.8,0,0.0
0,1344449993.17,129.310344828,28729.1428571
1,1344449993.91,0,0.0
0,1344449994.28,119.521912351,27688.5714286
1,1344449995.02,0,0.0
0,1344449995.76,109.947643979,21025.6326531
1,1344449995.76,0,0.0
0,1344449996.13,103.754940711,14266.7755102
1,1344449997.24,0,0.0
0,1344449997.24,99.7150997151,6863.34693878
1,1344449997.98,0,0.0
0,1344449998.35,98.0392156863,3348.57142857
1,1344449999.09,0,0.0
0,1344449999.83,95.6284153005,2369.95918367
1,1344449999.83,0,0.0
0,1344450000.2,94.9796472185,1619.34693878
1,1344450000.94,0,0.0
0,1344450001.31,95.7592339261,1589.95918367
1,1344450002.05,0,0.0
0,1344450002.42,94.2126514132,2446.12244898
1,1344450002.79,0,0.0
0,1344450003.16,94.0017905103,2390.20408163
1,1344450004.27,0,0.0
0,1344450004.63,93.8757264193,2276.97959184
1,1344450005.01,97.2109709524,859458.454082
0,1344450005.38,93.6663693131,2157.3877551
1,1344450005.75,100.997955994,860163.066327
0,1344450006.49,92.4702774108,1833.55102041
1,1344450006.86,100.466451381,854352.168367
0,1344450007.23,91.6630292449,1928.24489796
1,1344450007.97,92.3381334506,851776.168367
0,1344450008.7,90.7127429806,2531.67346939
1,1344450009.08,85.6007337206,841408.780612
0,1344450009.45,90.4003443823,2739.34693878
1,1344450010.19,79.2677172785,827304.780612
0,1344450010.19,89.0207715134,2641.71428571
1,1344450011.3,77.0288858322,820179.923469
0,1344450011.3,89.3997445722,2347.83673469
1,1344450012.04,71.0840314801,806043.923469
0,1344450012.41,88.9453621347,2204.81632653
1,1344450013.15,94.9689089881,97828.4540816
0,1344450013.15,87.7192982456,1714.28571429
1,1344450013.89,92.7869214625,103289.515306
0,1344450014.26,86.3842040313,1391.10204082
0,1344450015.73,84.1009211053,764.816326531
1,1344450016.11,80.4212541886,77271.0663265
1,1344450016.85,76.5515355874,68753.0255102
1,1344450016.86,73.4715297822,59341.8010204
0,1344450017.58,82.8402366864,833.06122449
1,1344450018.69,69.715329073,38341.2295918
0,1344450018.69,83.3664152441,951.918367347
1,1344450019.07,67.2807368843,26929.5969388
0,1344450019.81,83.698684735,1033.55102041
1,1344450019.81,64.5309979258,6501.88265306
0,1344450020.18,83.698684735,1033.55102041
1,1344450020.92,65.030579856,6633.51530612
0,1344450021.29,81.903276131,2280.81632653
1,1344450022.03,65.2731369959,6722.16836735
0,1344450022.76,81.3638124758,2037.95918367
1,1344450022.77,65.7843214034,6302.78061224
0,1344450023.5,80.8936825886,1750.20408163
1,1344450023.88,66.5135798559,298.494897959
0,1344450024.99,80.6451612903,1595.42857143
1,1344450024.99,66.6402221341,275.229591837
0,1344450025.36,80.8003078107,1576.24489796
1,1344450026.84,66.7037242913,239.107142857
1,1344450026.84,66.7461263409,233.637755102
0,1344450027.21,81.2379110251,1596.81632653
1,1344450027.95,66.7673475876,223.229591837
0,1344450029.06,81.14374034,1560.81632653
1,1344450029.06,71.7396874199,28972.372449
0,1344450029.43,80.4289544236,1341.14285714
1,1344450029.8,72.7587700303,29077.8010204
0,1344450030.17,78.6222388618,1646.12244898
1,1344450030.91,71.9609354922,31743.5969388
0,1344450031.64,78.4167289022,1845.55102041
1,1344450032.39,72.1091939222,31527.3520408
0,1344450032.39,78.7106446777,1546.7755102
1,1344450033.13,71.8132854578,31885.3928571
0,1344450033.13,78.6811539903,1537.3877551
1,1344450034.24,72.282936064,31622.494898
0,1344450034.24,78.1540751768,1859.34693878
1,1344450034.98,72.5325964943,31306.1683673
0,1344450035.72,77.7777777778,1803.10204082
0,1344450036.46,77.5766531215,1729.3877551
1,1344450036.83,72.8344749848,30967.3112245
0,1344450037.2,77.4621910734,1596.81632653
1,1344450037.94,73.1643585054,30469.0663265
0,1344450039.05,77.5480059084,1624.48979592
1,1344450039.05,74.3297053358,29230.7397959
0,1344450039.79,77.2342773078,1440.40816327
1,1344450039.79,73.1898579768,27785.0255102
0,1344450040.16,77.0642201835,1461.95918367
1,1344450040.9,69.5767414893,3938.94387755
0,1344450041.27,77.9510022272,1087.34693878
1,1344450042.01,69.3240901213,3323.39285714
