"Device","Time","HR","HRV15"
0,1372371091.01,157.865062958,26373.0663265
0,1372371092.12,187.625642171,7692.45408163
0,1372371093.97,175.842579024,10291.0255102
0,1372371095.82,171.393593144,11209.3520408
0,1372371098.04,132.220997954,35535.0255102
0,1372371101.0,127.873344497,31490.4540816
0,1372371101.0,122.574055158,35504.5357143
0,1372371102.85,124.46288339,35961.9234694
0,1372371102.85,129.76981307,26080.6581633
0,1372371103.96,136.430079584,29421.5969388
0,1372371105.07,130.90229079,39873.2295918
0,1372371106.92,129.850054104,39592.2091837
0,1372371106.92,138.317141446,35014.4540816
0,1372371108.4,155.181969333,28748.9438776
0,1372371108.77,152.921900601,28066.6581633
0,1372371109.88,171.114279894,10886.6581633
0,1372371110.99,167.966406719,12630.4540816
0,1372371112.1,161.880901908,14834.6581633
0,1372371112.84,141.580987696,36960.4540816
0,1372371113.95,141.295206056,36253.2295918
0,1372371115.06,138.957816377,34590.1683673
0,1372371115.8,141.295206056,37200.6581633
0,1372371116.91,150.943396226,51584.5357143
0,1372371118.02,150.943396226,51584.5357143
0,1372371118.76,145.909327775,68882.1683673
0,1372371119.87,138.135175136,83286.9438776
0,1372371120.98,120.53379251,119939.596939
0,1372371122.09,0,0.0
0,1372371122.83,0,0.0
0,1372371123.94,0,0.0
0,1372371125.05,0,0.0
0,1372371125.79,0,0.0
0,1372371126.9,0,0.0
0,1372371128.75,0,0.0
0,1372371130.97,0,0.0
