"Device","Time","HR","HRV15"
1,1360091208.82,84.3034925733,18565.6326531
1,1360091209.56,79.5454545455,5743.34693878
0,1360091211.03,77.943769138,979.596938776
0,1360091211.78,77.5408474107,909.31122449
0,1360091212.89,77.1137427706,755.637755102
0,1360091213.99,76.5794511806,453.964285714
0,1360091215.1,76.0249796362,115.596938776
0,1360091215.85,75.8876140573,70.0867346939
1,1360091216.96,79.9390940236,1077.95918367
0,1360091217.71,76.3566948459,176.739795918
0,1360091218.81,76.1076379451,315.229591837
1,1360091219.55,82.0953870211,1559.83673469
1,1360091221.02,82.7749310209,1163.83673469
0,1360091221.02,75.2620732909,980.739795918
1,1360091221.4,82.8729281768,1085.71428571
0,1360091221.77,74.6733042937,1567.10714286
1,1360091222.51,82.6771653543,1219.91836735
0,1360091223.25,73.9631945056,2101.59693878
0,1360091223.61,73.3944954128,2065.67857143
1,1360091223.62,83.1024930748,1037.14285714
1,1360091224.36,83.3664152441,967.918367347
0,1360091224.73,73.3432288483,2039.6377551
1,1360091225.46,83.1683168317,938.530612245
0,1360091225.84,73.1388767958,1896.94387755
1,1360091226.58,82.8075709779,792.816326531
0,1360091226.94,72.986358502,1807.06632653
1,1360091227.31,82.3206585653,580.979591837
0,1360091227.69,72.7839875227,1700.94387755
1,1360091228.43,81.6167897396,343.265306122
0,1360091229.54,71.4224980869,1213.6377551
1,1360091229.54,81.7757009346,344.489795918
1,1360091230.65,81.7438692098,346.857142857
0,1360091231.01,70.8203355535,1263.31122449
1,1360091231.39,82.03125,305.959183673
0,1360091232.5,70.4638872578,1465.96428571
1,1360091232.5,82.1917808219,205.142857143
0,1360091232.87,70.2987697715,1615.96428571
1,1360091234.34,82.4499411072,245.632653061
0,1360091234.34,70.4166317378,1535.35204082
1,1360091234.35,82.8075709779,491.102040816
0,1360091234.71,70.6297822248,1395.39285714
1,1360091235.46,83.3333333333,768.0
0,1360091235.83,70.181301696,1539.92346939
1,1360091236.57,84.4390832328,1505.3877551
0,1360091236.93,69.9475393455,1326.45408163
1,1360091237.31,85.2618757613,1822.7755102
0,1360091237.68,69.8080279232,1180.25
1,1360091238.42,85.9950859951,1729.63265306
0,1360091238.79,69.8544698545,1244.49489796
1,1360091239.53,85.6793145655,1950.7755102
1,1360091240.64,85.296506905,2328.81632653
0,1360091241.0,70.6773243584,1676.78061224
1,1360091241.38,85.5745721271,2176.97959184
0,1360091242.11,70.7011194344,1692.65816327
1,1360091242.49,85.9598853868,1960.57142857
0,1360091242.86,70.8203355535,1572.45408163
1,1360091243.6,85.9950859951,1912.48979592
0,1360091243.96,70.8681346495,1512.94387755
1,1360091244.34,85.7843137255,1848.81632653
0,1360091244.71,71.1321873148,1280.82142857
1,1360091245.82,85.3311661926,1735.26530612
0,1360091245.82,71.3982150446,1205.51530612
1,1360091246.56,83.56545961,1338.85714286
0,1360091246.92,71.8378517061,905.025510204
1,1360091248.03,82.7423167849,830.693877551
0,1360091248.03,71.7642033319,922.780612245
1,1360091248.41,82.1917808219,582.285714286
0,1360091249.52,71.8624347677,933.066326531
1,1360091249.52,81.9352321498,581.632653061
0,1360091249.89,71.8132854578,929.392857143
1,1360091250.99,82.4499411072,380.489795918
0,1360091250.99,71.4224980869,867.352040816
1,1360091251.37,82.6446280992,424.571428571
0,1360091251.74,70.5348895793,502.658163265
1,1360091252.48,82.4499411072,414.775510204
0,1360091252.85,70.5585888282,512.086734694
1,1360091253.59,82.2884012539,407.836734694
0,1360091253.96,70.3694395577,436.658163265
1,1360091254.33,82.03125,305.959183673
0,1360091255.44,70.3223105902,472.168367347
1,1360091255.44,81.8713450292,276.979591837
0,1360091255.82,70.4875388101,357.025510204
1,1360091256.55,81.7757009346,278.204081633
0,1360091257.29,70.3223105902,444.168367347
1,1360091257.29,82.3529411765,212.244897959
0,1360091258.03,70.0408571667,440.086734694
1,1360091258.4,82.4499411072,209.06122449
0,1360091259.51,69.7384806974,428.943877551
1,1360091259.51,83.1024930748,118.285714286
0,1360091259.88,69.8777140005,495.801020408
1,1360091260.99,83.2342449465,139.836734694
0,1360091260.99,69.8312411672,459.31122449
1,1360091261.73,83.2012678288,131.265306122
0,1360091261.73,69.8777140005,490.086734694
1,1360091262.47,83.3664152441,129.06122449
0,1360091262.84,70.7487576855,885.066326531
1,1360091263.58,83.7654567212,170.204081633
0,1360091264.32,71.011919858,1045.35204082
1,1360091264.32,84.1683366733,201.551020408
0,1360091265.05,71.0840314801,1077.06632653
1,1360091265.43,84.3712334271,174.12244898
0,1360091265.8,71.1321873148,1073.39285714
1,1360091266.9,84.6432889964,116.979591837
0,1360091266.9,72.3825937096,1342.49489796
0,1360091268.02,73.2920338539,1502.65816327
1,1360091268.39,84.3712334271,217.551020408
0,1360091269.5,74.1983923682,1835.51530612
1,1360091269.5,84.3034925733,222.775510204
0,1360091269.87,75.8876140573,1368.94387755
1,1360091270.61,84.2696629213,219.428571429
0,1360091270.97,76.4122623488,1346.45408163
1,1360091271.35,84.3034925733,209.06122449
0,1360091271.72,76.8878718535,1208.37244898
1,1360091272.46,84.202085004,205.387755102
0,1360091272.83,77.000641672,1116.45408163
1,1360091273.93,84.2358604091,220.489795918
0,1360091273.93,76.6633202519,1331.80102041
1,1360091274.68,85.0546780073,703.102040816
0,1360091274.68,76.7754318618,1311.39285714
1,1360091275.42,86.2422997947,1258.20408163
0,1360091275.79,77.0854363586,1197.80102041
1,1360091276.53,87.0285951098,1466.53061224
0,1360091276.89,77.5694893342,876.535714286
0,1360091278.0,77.0854363586,1061.80102041
0,1360091279.48,76.6353434906,1019.35204082
1,1360091279.49,89.590443686,909.06122449
0,1360091279.86,75.4242614708,1667.67857143
1,1360091280.6,89.552238806,934.285714286
0,1360091280.96,74.0936755755,2849.31122449
1,1360091282.45,89.552238806,934.285714286
1,1360091282.45,89.8587933248,849.06122449
0,1360091283.18,73.0117340287,3406.45408163
0,1360091283.18,71.9116513997,3706.37244898
1,1360091283.93,89.8203592814,843.428571429
0,1360091283.93,70.9399543957,3773.31122449
1,1360091284.3,89.2477688058,732.489795918
0,1360091284.67,70.3458671803,3535.6377551
1,1360091285.78,88.9077053345,631.836734694
0,1360091286.52,70.3930277382,3550.08673469
1,1360091286.52,88.0134115675,367.346938776
0,1360091286.89,70.3694395577,3511.51530612
0,1360091288.0,70.2282417858,3286.94387755
1,1360091288.37,86.9925434963,513.632653061
0,1360091288.74,70.0175043761,2964.78061224
1,1360091289.85,86.8845676458,520.244897959
0,1360091289.85,69.3928128872,2565.80102041
1,1360091290.59,87.0285951098,479.102040816
0,1360091290.95,69.0278576711,2319.59693878
1,1360091291.33,87.1007880547,452.979591837
0,1360091291.7,68.9372178908,2413.80102041
1,1360091292.44,86.2777321282,687.673469388
0,1360091293.55,69.0051753882,2297.10714286
1,1360091293.55,85.4353132628,648.489795918
0,1360091293.91,69.1870521374,2120.45408163
1,1360091294.29,85.6094578068,750.12244898
0,1360091294.66,69.4616720417,1856.45408163
1,1360091295.4,86.1008610086,1079.26530612
0,1360091295.77,69.6228760879,1671.59693878
1,1360091296.88,86.4909390445,1238.20408163
0,1360091296.88,69.7384806974,1691.80102041
1,1360091297.62,86.1361771944,1654.53061224
1,1360091298.36,85.4700854701,1901.14285714
0,1360091298.72,69.5767414893,1640.65816327
1,1360091299.47,84.8827809216,2188.40816327
1,1360091300.58,84.5751107531,2284.81632653
1,1360091301.32,84.8142164782,2342.53061224
1,1360091302.43,86.1715223636,2179.34693878
1,1360091304.28,85.3311661926,2622.12244898
1,1360091304.28,85.0546780073,2474.53061224
1,1360091305.39,83.899320815,1902.12244898
1,1360091306.5,82.6771653543,1935.34693878
1,1360091307.61,82.1596244131,1971.91836735
1,1360091308.35,81.9992190551,2087.91836735
1,1360091309.46,81.8075574601,2250.53061224
1,1360091310.57,81.6485225505,2307.26530612
1,1360091311.31,81.0497877267,2268.48979592
1,1360091313.53,79.5153351003,1717.95918367
1,1360091313.53,78.7696924231,1087.34693878
1,1360091314.27,79.2153904187,1169.3877551
1,1360091315.38,78.9473684211,861.714285714
1,1360091316.49,79.0662650602,942.693877551
1,1360091317.6,80.122090805,1088.40816327
1,1360091318.34,80.5214723926,1066.12244898
1,1360091319.45,80.831408776,927.346938776
1,1360091322.41,81.9352321498,645.632653061
1,1360091322.41,82.4499411072,444.489795918
1,1360091323.89,83.2012678288,176.979591837
1,1360091325.37,83.135391924,179.918367347
1,1360091325.37,82.7423167849,158.693877551
1,1360091326.48,82.8402366864,183.918367347
1,1360091327.59,82.9056454797,197.632653061
1,1360091329.44,82.8729281768,198.857142857
1,1360091329.44,83.1024930748,154.857142857
1,1360091330.55,83.3002776676,85.6326530612
1,1360091332.4,83.3664152441,90.2040816327
1,1360091332.4,83.5322195704,115.918367347
1,1360091333.51,83.899320815,146.693877551
1,1360091334.25,84.2696629213,194.285714286
1,1360091336.47,85.1236319416,226.693877551
1,1360091336.47,85.4005693371,298.530612245
1,1360091337.58,85.7142857143,322.285714286
1,1360091339.43,86.2777321282,337.959183673
1,1360091339.43,93.8128210855,15627.5306122
1,1360091340.54,115.352925021,37062.5510204
1,1360091342.39,124.962808688,33252.2653061
1,1360091342.39,159.030670201,20132.3469388
1,1360091343.5,169.014084507,13809.5714286
1,1360091344.61,152.008686211,60445.4897959
1,1360091345.35,132.785330383,108984.265306
1,1360091346.46,129.032258065,106081.571429
1,1360091348.31,127.970749543,110215.836735
1,1360091348.31,115.511551155,136093.959184
1,1360091349.43,112.842557765,133736.489796
1,1360091350.53,129.709697344,97793.9591837
1,1360091351.27,157.009345794,52071.6938776
1,1360091353.49,148.672566372,49440.1020408
1,1360091353.49,167.79864163,12206.9591837
1,1360091355.34,157.894736842,32233.7142857
1,1360091357.56,146.341463415,29870.2857143
1,1360091357.56,136.142625608,27471.2040816
1,1360091358.3,126.088261783,21924.8367347
1,1360091359.41,128.558310376,22364.3469388
1,1360091361.26,122.842936531,27754.3877551
1,1360091361.26,142.324635717,20077.8163265
1,1360091362.37,145.782714335,20289.244898
1,1360091363.48,0,0.0
1,1360091364.59,0,0.0
1,1360091365.33,0,0.0
1,1360091366.44,0,0.0
1,1360091367.55,0,0.0
1,1360091368.29,0,0.0
1,1360091369.4,0,0.0
1,1360091371.25,74.7330960854,884799.836735
1,1360091371.25,76.1421319797,888824.0
1,1360091372.36,74.6003552398,875725.632653
1,1360091373.47,67.3292722026,880639.265306
1,1360091374.58,63.5689420312,849168.836735
1,1360091375.32,61.2512760683,808610.959184
1,1360091376.43,66.719618745,835978.632653
1,1360091377.54,85.4353132628,303735.918367
1,1360091378.28,101.867572156,83071.2857143
1,1360091379.39,98.5915492958,74781.3877551
1,1360091381.24,98.3606557377,74493.1428571
1,1360091381.24,117.252931323,615.918367347
1,1360091382.35,115.131578947,588.408163265
1,1360091384.57,113.268608414,426.775510204
1,1360091384.57,112.059765208,228.244897959
1,1360091385.31,111.228813559,184.816326531
1,1360091386.42,110.584518167,88.2448979592
1,1360091387.53,110.17838405,129.959183673
1,1360091388.27,109.775222164,156.816326531
1,1360091389.38,108.527131783,450.693877551
1,1360091391.23,107.692307692,647.836734694
1,1360091391.23,104.633781764,1987.67346939
1,1360091392.34,103.346456693,2230.53061224
1,1360091393.45,100.4784689,2622.69387755
1,1360091394.56,99.1501416431,2476.40816327
1,1360091395.3,96.7296176877,1628.48979592
1,1360091396.41,95.2380952381,1839.42857143
1,1360091397.52,92.2266139657,1480.24489796
1,1360091398.26,90.9878682842,1320.81632653
1,1360091399.37,89.628681178,1512.24489796
1,1360091400.48,88.161209068,1149.3877551
1,1360091401.22,87.8661087866,1251.26530612
1,1360091402.33,86.8845676458,949.959183673
1,1360091403.44,86.8486352357,944.979591837
1,1360091405.29,85.7142857143,1248.0
1,1360091405.29,84.6091861402,661.551020408
1,1360091406.4,84.6091861402,661.551020408
1,1360091407.51,85.3311661926,896.408163265
1,1360091408.25,85.5397148676,917.959183673
1,1360091409.36,85.3311661926,1387.83673469
1,1360091412.32,85.9247135843,1505.63265306
1,1360091414.54,96.7519004838,23875.6938776
1,1360091415.28,111.376292761,31429.4897959
1,1360091417.5,144.478844169,24795.7755102
1,1360091419.35,141.034251175,32557.9591837
1,1360091421.57,142.083897158,37253.0612245
1,1360091423.42,143.246930423,32130.6938776
1,1360091425.27,121.037463977,211863.346939
1,1360091427.49,122.591943958,215513.959184
1,1360091429.34,130.475302889,214207.693878
1,1360091431.56,169.082125604,10631.2653061
1,1360091434.52,169.082125604,10631.2653061
1,1360091435.26,169.082125604,10631.2653061
1,1360091438.22,169.082125604,10631.2653061
1,1360091438.22,73.0180806676,3043068.4898
1,1360091439.33,73.0180806676,3043068.4898
1,1360091440.44,73.0180806676,3043068.4898
1,1360091442.29,73.0180806676,3043068.4898
1,1360091444.51,51.3824321018,4241118.20408
1,1360091444.51,51.3824321018,4241118.20408
1,1360091445.25,51.3824321018,4241118.20408
1,1360091447.47,51.3824321018,4241118.20408
1,1360091447.47,41.559469622,4734763.91837
1,1360091449.32,41.559469622,4734763.91837
1,1360091449.32,37.759597231,4662307.85714
1,1360091450.43,37.759597231,4662307.85714
1,1360091453.39,34.9040139616,4436209.57143
1,1360091453.39,34.218673619,4350467.67347
1,1360091455.24,33.1805972508,4216814.77551
1,1360091455.24,32.4474660074,4111344.97959
1,1360091457.46,31.987814166,4041173.63265
1,1360091458.57,41.015625,1896579.26531
1,1360091460.42,77.1491550331,39144.4897959
