"Device","Time","HR","HRV15"
1,0.485584974289,125.4292967,64904.6581633
1,2.33317804337,125.4292967,64904.6581633
0,3.4432349205,138.682516097,59098.9438776
0,4.55338001251,138.682516097,59098.9438776
0,5.29341602325,138.682516097,59098.9438776
0,6.40357112885,138.682516097,59098.9438776
0,7.51311302185,138.682516097,59098.9438776
0,8.25366210938,82.4094967134,1453310.78061
0,9.36375999451,82.4094967134,1453310.78061
0,10.4732530117,82.4094967134,1453310.78061
0,11.5833899975,82.4094967134,1453310.78061
0,12.3235111237,82.4094967134,1453310.78061
0,13.4334211349,57.9590146968,2720801.59694
0,14.5432939529,57.9590146968,2720801.59694
0,15.283452034,51.6700498247,2793323.59694
0,16.3935720921,51.8102757047,2784344.78061
0,17.5034661293,51.2538898041,2771951.80102
0,18.2432310581,49.6307237814,2709076.78061
0,19.3532230854,49.039640376,2683383.67857
0,20.464411974,48.823016565,2671220.78061
0,21.5741839409,138.044371405,21715.2295918
0,22.3133060932,141.390338327,21108.372449
0,23.423402071,141.390338327,21108.372449
0,24.5333659649,108.457069077,261611.02551
0,25.2736990452,108.457069077,261611.02551
0,26.3836660385,92.9923613417,414659.596939
0,27.4932849407,92.582387303,412930.209184
0,28.2332451344,92.582387303,412930.209184
0,29.3447570801,92.582387303,412930.209184
0,30.4533889294,92.582387303,412930.209184
0,31.5636589527,inf,0.0
0,32.3035159111,inf,0.0
0,33.4138641357,inf,0.0
0,34.5237550735,inf,0.0
0,35.263422966,inf,0.0
0,36.3741650581,inf,0.0
0,37.4836640358,inf,0.0
0,38.2269289494,inf,0.0
0,39.3334190845,inf,0.0
0,40.4435379505,inf,0.0
0,41.5534939766,inf,0.0
0,42.2935249805,inf,0.0
0,43.4037070274,105.408457774,208192.168367
0,44.513448,108.233475068,216259.515306
0,45.2537441254,133.312172671,210135.637755
0,46.3635389805,189.830508475,19654.7806122
0,47.4741089344,195.485222248,11915.9234694
0,48.5838570595,195.485222248,11915.9234694
0,49.3240671158,145.102781137,149560.535714
0,50.4336481094,145.102781137,149560.535714
0,51.5438730717,inf,0.0
0,52.283575058,inf,0.0
0,53.3934371471,inf,0.0
0,54.5034611225,inf,0.0
0,55.2437701225,inf,0.0
0,56.353536129,inf,0.0
0,57.4634680748,inf,0.0
0,58.5743119717,inf,0.0
0,59.3136670589,inf,0.0
0,60.4236850739,inf,0.0
0,61.5342340469,inf,0.0
