"Device","Time","HR","HRV15"
0,1372448492.3,65.8875205899,38614.0867347
0,1372448494.51,78.2050088446,71873.5969388
0,1372448496.36,86.9835352594,76792.7397959
0,1372448498.22,110.628210194,62568.6581633
0,1372448500.43,129.290441742,39714.2091837
0,1372448503.4,142.445311175,13952.7397959
0,1372448503.4,145.605824233,13470.7806122
0,1372448504.51,143.027413588,13916.25
0,1372448505.25,154.156726005,11460.1683673
0,1372448506.36,152.588555858,12470.4540816
0,1372448507.47,144.305102216,16563.8826531
0,1372448508.21,129.850054104,39898.494898
0,1372448510.42,116.070194832,70015.0663265
0,1372448510.43,116.070194832,70015.0663265
0,1372448511.17,104.205433569,95473.0255102
0,1372448512.28,99.7980278009,94879.0255102
0,1372448513.39,99.3730036673,95992.4540816
0,1372448514.49,99.2790450301,95590.0867347
0,1372448515.24,93.4059824308,120525.229592
0,1372448516.35,104.882007741,118320.494898
0,1372448518.2,109.703539245,97577.6377551
0,1372448518.2,121.229614663,69662.2091837
0,1372448519.31,126.71594509,62207.3928571
0,1372448520.42,121.439930606,66024.2091837
0,1372448521.16,125.204948577,47828.4540816
0,1372448522.27,125.204948577,47828.4540816
0,1372448523.38,112.525117214,76317.3112245
0,1372448524.49,102.326714582,110670.372449
0,1372448525.23,92.4194080757,125531.596939
0,1372448526.34,84.7372137597,135461.637755
0,1372448527.45,82.023239918,146717.392857
0,1372448529.3,82.023239918,146717.392857
0,1372448529.3,77.8859527121,156359.515306
0,1372448531.52,72.8092225015,145486.209184
0,1372448531.52,67.8020824925,124855.637755
0,1372448532.26,63.3054487904,114250.739796
0,1372448533.37,59.8759712025,104232.780612
0,1372448534.48,59.4690265487,101675.066327
0,1372448535.22,56.8912969861,65854.6581633
0,1372448536.33,56.2663272825,66241.2295918
0,1372448537.44,56.7375886525,65814.8214286
0,1372448538.18,57.6883455807,62879.3520408
0,1372448539.29,58.6060140934,61899.8826531
0,1372448541.5,61.9606107546,85076.9438776
0,1372448541.51,63.2673043609,84051.2295918
0,1372448542.25,66.8098305894,92584.7806122
0,1372448544.47,79.2677172785,99545.3520408
0,1372448547.42,105.408457774,88479.0255102
0,1372448549.27,112.525117214,79257.8826531
0,1372448550.39,110.744891233,157955.02551
0,1372448554.46,0,0.0
0,1372448555.2,0,0.0
0,1372448557.42,0,0.0
0,1372448559.27,0,0.0
0,1372448561.48,0,0.0
0,1372448563.34,0,0.0
0,1372448565.19,0,0.0
0,1372448567.41,0,0.0
0,1372448569.26,0,0.0
0,1372448571.48,0,0.0
0,1372448573.33,0,0.0
0,1372448575.18,0,0.0
0,1372448577.4,0,0.0
0,1372448580.36,0,0.0
0,1372448582.21,0,0.0
0,1372448584.43,0,0.0
0,1372448586.28,0,0.0
0,1372448587.39,0,0.0
0,1372448589.24,0,0.0
0,1372448591.46,0,0.0
0,1372448594.42,0,0.0
0,1372448595.16,0,0.0
0,1372448597.38,0,0.0
0,1372448600.34,0,0.0
0,1372448601.45,0,0.0
0,1372448604.41,0,0.0
0,1372448605.15,0,0.0
0,1372448607.37,0,0.0
0,1372448609.22,0,0.0
