"Device","Time","HR","HRV15"
0,1.07132291794,93.6977133296,93134.0867347
0,2.91919398308,97.6176641488,101172.372449
0,5.13902401924,78.732777205,271789.352041
0,6.98912906647,64.3727488696,346706.780612
0,8.83899688721,62.9449231922,326826.454082
0,11.0590488911,63.9220759455,319328.943878
0,12.9089910984,61.924069296,310068.780612
0,14.7591910362,58.802940147,261811.229592
0,16.9790809155,54.7695116385,191387.678571
0,18.8303658962,64.6501962595,39013.6377551
0,21.0491380692,72.885032538,25383.8826531
0,22.9017460346,78.673784771,45936.372449
0,24.7492930889,81.4505963347,43876.0867347
0,26.9691579342,81.9272408076,42600.372449
0,28.8192100525,87.8936904886,66753.5153061
0,31.0392820835,82.3448681502,63366.372449
0,32.889195919,76.7754318618,111035.964286
0,35.1089069843,71.011919858,163104.209184
0,35.8486819267,67.1731307477,132967.02551
0,36.9593288898,66.2617338487,129225.107143
0,37.6987540722,67.670990091,136167.229592
0,38.8091719151,69.6690719084,144606.454082
0,39.9194540977,70.4402515723,151159.311224
0,41.0290110111,65.0708807809,125444.780612
0,41.7691230774,66.958947788,128281.637755
0,42.8790900707,70.3694395577,146292.086735
0,43.9893250465,70.3694395577,146292.086735
0,44.7290410995,68.2649329541,193302.209184
0,45.8387820721,71.5929429813,150933.352041
0,46.9489269257,71.5929429813,150933.352041
0,47.7077550888,66.0325446113,226112.086735
0,48.7991790771,66.4714726597,226322.086735
0,49.9092280865,65.8462020851,224334.739796
0,51.0200459957,65.5788898431,234418.209184
0,51.7588860989,66.5135798559,238288.209184
0,52.8690729141,63.5930047695,222563.107143
0,53.9791469574,68.3093437424,235682.372449
0,54.719260931,68.3093437424,235682.372449
0,55.8294420242,62.1623621698,265251.02551
0,56.9387950897,60.1503759398,239915.964286
0,58.0488829613,63.7861644772,174310.943878
0,58.7895300388,62.6818894112,182864.168367
0,59.8989191055,67.6056338028,114593.964286
0,61.0088319778,67.0016750419,115353.964286
0,61.7492139339,66.345470342,115603.229592
0,62.8593869209,65.7637203476,115581.515306
0,63.9689669609,65.5379574003,115506.535714
0,64.708837986,62.4767571588,84920.372449
0,65.8189408779,62.1439668566,82257.1071429
0,66.9288609028,62.3284113675,82034.6581633
0,68.0392019749,58.8853838065,53157.0663265
0,68.7792789936,61.978897661,17506.2091837
0,69.8889288902,61.1665331683,15719.0663265
0,71.0014820099,61.9606107546,13572.9438776
0,71.7394061089,63.747438719,3898.45408163
0,72.8491899967,69.2326712272,38908.372449
0,73.9590489864,69.8777140005,37990.6581633
0,74.6989560127,70.5112062453,37154.2091837
0,75.8093290329,70.8920584016,36757.8010204
0,76.9219169617,71.1081012444,36511.3112245
0,78.0294029713,70.0408571667,35991.5153061
0,78.7720339298,70.2517353851,35436.2091837
0,79.8808720112,70.7487576855,35029.0663265
0,80.9895250797,71.7642033319,33542.7806122
0,81.7292730808,75.8876140573,35535.8010204
0,82.8390109539,82.1837393601,55810.494898
0,83.9492530823,78.5266897261,38805.6377551
0,84.6893680096,79.2677172785,38041.3520408
0,85.8001310825,74.6733042937,75371.6785714
0,86.9108130932,75.1812404905,75141.3520408
0,88.0195698738,74.0936755755,78727.5969388
0,88.7590789795,74.6202362974,77892.494898
0,89.8694980145,77.6842689355,76500.372449
0,90.9793488979,80.8236312903,83961.8010204
0,91.7214670181,82.6364977865,91848.2091837
0,92.8310470581,76.5794511806,111053.964286
0,93.9393088818,76.0249796362,107404.168367
0,94.6802918911,72.9356603282,126254.086735
0,95.7890710831,73.3432288483,127061.923469
0,96.899533987,77.1420699789,92652.1683673
0,98.0103929043,76.4122623488,93461.8826531
0,98.7493140697,77.6555422021,89135.5153061
0,99.8594560623,77.4836269717,89404.6581633
0,100.969394922,76.7473732298,90725.8826531
0,101.709332943,74.5143262663,90772.7397959
0,102.819745064,74.5143262663,90772.7397959
0,103.929137945,68.0437424058,114808.739796
0,104.669636011,70.3458671803,100112.209184
0,105.779654026,68.1984249411,90907.8826531
0,106.889327049,70.4875388101,79793.5969388
0,107.999269009,67.8897599612,52922.1683673
0,108.739870071,66.3035756571,50961.9234694
0,109.849225998,68.9372178908,62424.0867347
0,110.959076881,71.7642033319,77406.2091837
0,111.699371099,71.9609354922,77095.0255102
0,112.809365988,72.282936064,76366.494898
0,113.919117928,69.5306679911,63387.9234694
0,114.659467936,80.206244629,45977.0663265
0,115.769231081,80.513754433,45100.7397959
0,116.879355907,80.4828973843,45180.5357143
0,117.989940882,80.0838974163,46210.4540816
0,119.09961009,78.1177345857,48335.9234694
0,119.839672089,79.7493591569,47095.2295918
0,120.949119091,77.4550484094,50798.0867347
0,121.689491987,83.9244679788,66280.494898
0,122.799498081,84.1936453844,65484.0867347
0,123.909403086,84.7372137597,64234.7806122
0,124.653582096,82.7341672412,63527.0255102
0,125.762104988,78.4680056049,49496.0867347
0,126.869656086,78.2050088446,50175.3112245
0,127.979746103,77.1987868762,53871.0255102
0,128.721947908,76.5794511806,56079.1071429
