"Device","Time","HR","HRV15"
0,1354210588.03,61.5790631185,51826.9438776
1,1354210588.77,75.7575757576,4605.71428571
0,1354210588.77,62.5511951746,50760.4540816
1,1354210589.89,75.4581386992,5010.69387755
0,1354210589.89,62.7193309938,48122.372449
1,1354210590.62,74.1787354292,5175.26530612
0,1354210590.99,64.3136053901,48301.9234694
1,1354210591.36,72.5639253628,4316.40816327
0,1354210591.73,64.1368252272,47786.5357143
1,1354210592.47,72.7650727651,4269.3877551
0,1354210593.58,64.4320012273,48372.4540816
1,1354210593.58,73.9697076435,5232.40816327
0,1354210593.95,64.8098140576,49094.4540816
1,1354210595.06,74.5473908413,5986.69387755
0,1354210595.06,70.1344243133,4273.39285714
1,1354210595.8,73.3752620545,5839.34693878
0,1354210595.8,71.8132854578,1653.39285714
1,1354210596.91,73.6842105263,5949.06122449
0,1354210596.91,72.2083727327,1701.06632653
1,1354210597.65,74.2836929607,6172.48979592
0,1354210598.39,73.3688531749,1555.59693878
1,1354210598.39,76.169749728,6849.06122449
0,1354210598.76,73.7294830159,1657.88265306
1,1354210599.87,75.5667506297,8120.57142857
0,1354210599.88,74.3823607544,1146.65816327
1,1354210600.98,75.2418487997,8863.10204082
0,1354210600.98,75.208165458,813.882653061
1,1354210601.72,75.0,9497.14285714
0,1354210601.72,74.9933041693,925.066326531
1,1354210602.46,89.380719302,58730.0612245
0,1354210603.57,74.9933041693,925.066326531
1,1354210603.57,93.6454849498,68879.7755102
0,1354210604.68,75.2620732909,831.596938776
1,1354210604.68,92.9409161319,70809.244898
0,1354210605.05,75.3160584596,805.229591837
1,1354210605.79,92.2874093606,72273.4081633
0,1354210605.8,75.6961340903,785.229591837
1,1354210606.9,91.4435009798,73915.6938776
0,1354210606.91,75.9425006781,982.494897959
1,1354210607.64,90.6148867314,74429.9795918
0,1354210608.01,75.9699737723,980.168367347
1,1354210608.38,90.0321543408,75336.1020408
0,1354210608.76,75.9974667511,962.25
1,1354210609.87,92.125466111,69083.2040816
0,1354210609.87,75.5056179775,927.229591837
1,1354210610.6,93.1057415207,65734.9591837
0,1354210611.34,75.0737331308,1211.31122449
1,1354210611.34,93.1057415207,65734.9591837
0,1354210611.72,74.2508618404,1518.78061224
1,1354210612.82,83.0203597549,122167.77551
0,1354210612.83,73.9892539417,1373.06632653
1,1354210613.56,73.005388493,162164.836735
0,1354210613.93,75.0200946682,1439.88265306
1,1354210614.67,69.1699604743,137041.959184
0,1354210615.41,75.7234291896,2228.37244898
1,1354210615.41,65.625,108659.918367
0,1354210616.52,76.495765413,2682.08673469
1,1354210616.52,62.893081761,78465.7142857
0,1354210616.89,77.5981524249,3500.16836735
1,1354210617.63,64.5359557468,85770.7755102
0,1354210618.0,77.4836269717,3429.80102041
1,1354210618.37,73.8656348927,165161.632653
0,1354210618.74,79.148214454,3980.78061224
1,1354210619.48,73.8656348927,165161.632653
0,1354210619.85,79.4777178541,3971.35204082
1,1354210620.59,73.8656348927,165161.632653
0,1354210620.96,79.7796561877,3688.49489796
1,1354210621.71,61.7828773169,489320.979592
0,1354210621.71,81.3244263723,1516.16836735
1,1354210622.44,60.3274921,492185.959184
0,1354210622.82,81.1045669595,1833.0255102
1,1354210623.55,62.0200826934,513845.959184
0,1354210623.93,81.0419681621,1877.51530612
1,1354210624.66,61.7828773169,513108.408163
0,1354210625.03,81.1359026369,1867.10714286
1,1354210625.4,74.8529673855,493964.102041
0,1354210626.51,80.3597053477,1589.51530612
1,1354210626.51,87.9765395894,540503.428571
0,1354210626.88,79.7796561877,1368.49489796
1,1354210627.62,87.9765395894,540503.428571
0,1354210627.99,79.2976493911,1310.37244898
1,1354210628.36,79.0811523254,614449.489796
0,1354210628.74,78.2924783298,1069.80102041
1,1354210629.47,103.244837758,217913.55102
0,1354210630.58,77.6842689355,633.515306122
1,1354210630.58,103.244837758,217913.55102
0,1354210630.96,77.512226631,547.066326531
1,1354210632.06,103.244837758,217913.55102
0,1354210632.06,77.7417862101,574.168367347
1,1354210632.43,103.244837758,217913.55102
0,1354210633.54,76.5794511806,1896.82142857
1,1354210633.54,78.6516853933,874992.408163
0,1354210633.91,75.8876140573,3252.94387755
1,1354210634.65,78.6516853933,874992.408163
0,1354210635.02,74.7796670524,4857.80102041
1,1354210635.39,78.6516853933,874992.408163
0,1354210635.76,73.548726031,5527.31122449
1,1354210636.5,78.6516853933,874992.408163
0,1354210637.61,72.8597449909,5054.53571429
1,1354210637.61,78.6516853933,874992.408163
0,1354210637.98,73.0371272063,5360.53571429
1,1354210638.73,54.0262413172,2188855.67347
0,1354210638.73,73.7294830159,6474.45408163
1,1354210639.83,54.0262413172,2188855.67347
0,1354210639.84,71.6417910448,12704.5357143
1,1354210640.95,54.0262413172,2188855.67347
0,1354210640.95,71.1562897078,12563.3112245
1,1354210641.68,54.0262413172,2188855.67347
0,1354210642.42,70.6297822248,12219.3928571
1,1354210642.42,54.0262413172,2188855.67347
0,1354210642.79,70.653545294,12271.5969388
1,1354210643.53,44.6049277825,2803499.83673
0,1354210643.9,70.2987697715,11671.3928571
1,1354210644.64,43.1654676259,2817713.14286
0,1354210645.01,70.4402515723,11498.7397959
1,1354210645.76,43.1654676259,2817713.14286
0,1354210645.76,70.8442270389,11026.2091837
1,1354210646.49,40.0839854934,2735768.97959
0,1354210646.86,71.3496984626,10293.3520408
1,1354210647.98,39.1754500513,2664867.53061
0,1354210647.98,71.5441614854,9963.22959184
1,1354210648.34,38.0365875747,2563221.95918
0,1354210648.71,71.6907058121,9986.49489796
1,1354210649.83,39.7877984085,2596786.28571
0,1354210649.83,70.5585888282,7905.22959184
1,1354210650.56,40.0457665904,2618177.63265
0,1354210650.93,70.1344243133,7031.67857143
1,1354210652.04,47.4361870341,2274370.69388
0,1354210652.04,87.3453259852,57999.3520408
1,1354210652.41,84.8827809216,279258.122449
0,1354210652.79,89.8107559072,58697.0663265
1,1354210653.52,130.718954248,74871.2857143
0,1354210653.9,113.498175922,65066.372449
1,1354210654.63,141.22394082,71656.9795918
0,1354210655.37,128.656762138,47855.5153061
1,1354210655.37,127.041742287,98162.7755102
0,1354210655.75,159.908623644,18171.3112245
1,1354210656.86,112.359550562,126904.0
0,1354210656.86,160.51977833,17463.5969388
1,1354210657.59,102.040816327,181012.0
0,1354210657.97,143.027413588,36421.9642857
1,1354210658.33,95.5414012739,183892.0
0,1354210658.7,137.322216773,44117.9234694
1,1354210659.82,95.5414012739,183892.0
0,1354210659.82,135.113398745,44245.0663265
1,1354210660.56,95.5414012739,183892.0
0,1354210660.93,138.957816377,44908.4540816
1,1354210661.66,74.679943101,404229.959184
0,1354210662.03,135.462022254,45299.3520408
1,1354210662.4,72.7902946274,396560.489796
0,1354210663.51,138.226098404,47617.9234694
1,1354210663.51,72.7902946274,396560.489796
0,1354210663.88,150.187734668,28570.5357143
1,1354210664.62,72.7902946274,396560.489796
0,1354210664.99,155.873074782,22839.6377551
1,1354210665.36,72.7902946274,396560.489796
0,1354210666.47,148.383677795,21707.2295918
1,1354210666.47,72.7902946274,396560.489796
0,1354210666.84,148.383677795,21707.2295918
1,1354210667.58,72.7902946274,396560.489796
0,1354210667.95,121.650977552,112912.739796
1,1354210668.32,53.0303030303,1917619.67347
0,1354210668.69,121.650977552,112912.739796
1,1354210669.43,53.0303030303,1917619.67347
0,1354210669.8,101.143889223,207269.882653
1,1354210670.91,53.0303030303,1917619.67347
0,1354210670.92,96.3192294462,220378.209184
1,1354210671.65,44.814340589,2141998.12245
0,1354210672.39,90.1964995168,216655.02551
1,1354210672.39,43.7090227911,2078643.20408
0,1354210672.76,84.6347607053,208168.209184
1,1354210673.87,43.7090227911,2078643.20408
0,1354210673.88,80.0228636753,190457.882653
1,1354210674.99,40.6307439296,2014430.63265
0,1354210674.99,84.4645550528,204206.372449
1,1354210675.35,38.405267008,1899679.34694
0,1354210675.73,81.1986466892,194211.352041
1,1354210676.46,38.405267008,1899679.34694
0,1354210676.83,81.1986466892,194211.352041
1,1354210677.94,38.0228136882,1887103.42857
0,1354210677.95,87.7467878408,140541.596939
1,1354210678.31,37.9129806824,1883626.53061
0,1354210678.68,103.130755064,63525.8826531
1,1354210679.8,39.637599094,1958177.63265
0,1354210679.8,103.130755064,63525.8826531
1,1354210680.53,43.1921020156,1902227.26531
0,1354210680.91,92.910076319,95705.3112245
1,1354210681.64,42.7698574338,1882368.97959
0,1354210682.38,92.910076319,95705.3112245
1,1354210682.38,41.9664268585,1832531.91837
0,1354210682.76,92.910076319,95705.3112245
1,1354210683.87,68.3148991542,175107.918367
0,1354210683.87,0,0.0
1,1354210684.6,67.0284072774,170633.55102
0,1354210684.98,0,0.0
1,1354210685.34,64.6950092421,149887.673469
0,1354210686.45,0,0.0
1,1354210686.45,86.0479409957,64222.6326531
0,1354210686.83,0,0.0
1,1354210687.56,94.5732943031,48364.6734694
0,1354210687.94,0,0.0
1,1354210688.3,94.5732943031,48364.6734694
0,1354210688.68,0,0.0
1,1354210689.41,82.8239006113,155387.530612
0,1354210690.52,0,0.0
1,1354210690.52,82.8239006113,155387.530612
0,1354210690.89,0,0.0
1,1354210691.63,70.8382526564,358435.857143
0,1354210692.0,0,0.0
1,1354210692.75,70.8382526564,358435.857143
0,1354210692.75,0,0.0
1,1354210693.48,65.3086611724,419126.632653
0,1354210694.59,0,0.0
1,1354210694.59,65.3086611724,419126.632653
0,1354210694.97,0,0.0
1,1354210695.33,61.3765892153,457884.673469
0,1354210696.44,0,0.0
1,1354210696.44,60.3361585979,447365.816327
0,1354210697.55,0,0.0
1,1354210697.55,58.3414363106,411908.673469
0,1354210697.93,0,0.0
1,1354210698.67,59.3639575972,421955.204082
0,1354210698.67,0,0.0
1,1354210699.4,60.042887777,433605.489796
0,1354210699.78,0,0.0
1,1354210700.51,58.8317691553,425970.55102
0,1354210700.89,0,0.0
1,1354210701.62,57.003257329,400456.816327
0,1354210701.99,0,0.0
1,1354210702.36,73.9436619718,190159.673469
0,1354210702.73,0,0.0
1,1354210703.47,80.3981623277,115487.346939
0,1354210704.58,0,0.0
1,1354210704.58,101.744186047,63960.4897959
0,1354210704.96,0,0.0
1,1354210705.32,98.916627414,72316.8163265
0,1354210705.7,0,0.0
1,1354210706.43,98.916627414,72316.8163265
0,1354210707.54,0,0.0
1,1354210707.54,89.897260274,121124.244898
0,1354210707.92,0,0.0
1,1354210708.66,91.3043478261,115904.979592
0,1354210709.02,0,0.0
1,1354210709.39,88.9453621347,114561.387755
0,1354210710.5,0,0.0
1,1354210710.5,94.9152542373,119776.265306
0,1354210710.88,0,0.0
1,1354210711.61,97.2222222222,126932.979592
0,1354210712.35,0,0.0
1,1354210712.35,95.6284153005,134044.816327
0,1354210712.73,0,0.0
1,1354210713.46,92.5110132159,133061.959184
0,1354210713.84,0,0.0
1,1354210714.95,87.9765395894,121610.285714
0,1354210714.95,0,0.0
1,1354210715.31,89.3617021277,117100.816327
0,1354210716.42,0,0.0
1,1354210716.42,89.3617021277,117100.816327
0,1354210716.79,0,0.0
1,1354210717.53,84.4390832328,199065.959184
0,1354210718.64,0,0.0
1,1354210718.64,81.9352321498,210990.204082
0,1354210719.01,0,0.0
1,1354210719.38,81.9352321498,210990.204082
0,1354210719.76,0,0.0
1,1354210720.87,81.9352321498,210990.204082
0,1354210720.87,0,0.0
1,1354210721.6,68.1818181818,537101.142857
1,1354210722.34,67.2215108835,539055.102041
0,1354210722.72,0,0.0
1,1354210723.45,63.9074863055,503993.55102
0,1354210723.83,0,0.0
1,1354210724.94,63.5593220339,496761.142857
0,1354210724.94,0,0.0
1,1354210725.68,63.5593220339,496761.142857
0,1354210725.68,0,0.0
1,1354210726.41,63.5593220339,496761.142857
0,1354210726.79,0,0.0
1,1354210727.89,63.5593220339,496761.142857
0,1354210727.9,0,0.0
0,1354210729.37,0,0.0
1,1354210729.37,54.4041450777,930773.55102
0,1354210729.74,0,0.0
0,1354210730.85,0,0.0
0,1354210731.96,0,0.0
0,1354210732.71,0,0.0
0,1354210734.55,0,0.0
0,1354210734.92,0,0.0
