"Device","Time","HR","HRV15"
0,0.771203994751,92.7049994482,138905.02551
0,2.61888098717,71.6417910448,250815.964286
0,3.72912979126,66.4925195915,222806.943878
0,4.83919477463,61.978897661,190710.209184
0,5.57922482491,59.3681532264,170330.658163
0,6.68913388252,56.9993892923,148940.658163
0,7.79907393456,56.2361920064,147689.637755
0,8.9091219902,56.3720555667,147939.80102
0,9.6491189003,56.3569272056,147945.229592
0,10.7591958046,56.3569272056,147945.229592
0,11.8691399097,56.2211364701,148166.739796
0,12.6092259884,54.3724512913,130796.25
0,13.7192149162,51.657339647,72854.25
0,14.8292689323,52.3006039475,72807.3112245
0,15.5690968037,51.733694648,69626.7397959
0,16.6791517735,55.1579223849,1627.88265306
0,17.7891738415,55.669693154,2063.59693878
0,18.8991639614,56.1609948519,2649.51530612
0,19.6391868591,56.9221386461,2941.35204082
0,20.7492098808,57.2636171518,3531.31122449
0,21.8592848778,57.5460711105,3636.37244898
0,22.5992980003,57.5303061434,3679.35204082
0,23.7091219425,56.8912969861,4434.08673469
0,24.8191549778,56.7989722091,4545.51530612
0,25.5592207909,56.8450971104,4433.96428571
0,26.6691849232,56.9530137636,4307.96428571
0,27.7792408466,56.9221386461,4295.6377551
0,28.8890137672,57.2012257406,4619.6377551
0,29.6293158531,57.5618447201,4312.65816327
0,30.7393159866,57.5618447201,4312.65816327
0,31.8491928577,57.8472556986,4131.59693878
0,32.5892078876,57.8472556986,4131.59693878
0,33.6992468834,57.7041972934,3902.73979592
0,34.809016943,57.2480065426,3323.92346939
0,35.5542898178,56.9067136373,2730.37244898
0,36.6591207981,57.0148645897,3003.80102041
0,37.7694139481,57.4830630261,2799.31122449
0,38.8793067932,58.2160925913,1911.22959184
0,39.6191987991,59.7227159616,2220.65816327
0,40.7292199135,60.5842048323,2949.22959184
0,41.8392579556,61.3272979485,3461.80102041
0,42.5790839195,61.5069195284,3535.67857143
0,43.6893458366,62.0521533575,3676.49489796
0,44.7993659973,62.0888461823,3624.65816327
0,45.9093117714,61.3990205394,5779.0255102
0,46.6493639946,60.6366851945,8595.96428571
0,47.7592589855,60.6541988591,8552.73979592
0,48.8693277836,60.6366851945,8587.39285714
0,49.6093049049,60.6366851945,8587.39285714
0,50.7193648815,60.2539272649,8868.45408163
0,51.8293709755,60.1159378802,8955.6377551
0,52.5693879128,59.7907324365,9131.67857143
0,53.6793899536,59.2341865877,9617.92346939
0,54.7893989086,59.0509666081,8929.6377551
0,55.8992908001,58.5896631094,7456.49489796
0,56.6393737793,57.6725025747,6179.22959184
0,57.7493739128,57.3105001023,5474.20918367
0,58.8591959476,56.8758886858,4003.35204082
0,59.5993559361,56.5847086561,3876.94387755
0,60.7093999386,57.0148645897,3322.65816327
0,61.8194739819,57.975015529,2682.78061224
0,62.5594248772,58.5406648547,3421.35204082
0,63.6694247723,58.3617036059,3719.92346939
0,64.7793529034,57.6408426542,6664.20918367
0,65.8894028664,56.9993892923,8238.94387755
0,66.6293749809,56.9221386461,8272.20918367
0,67.7393839359,57.5460711105,8920.37244898
0,68.8494169712,57.7041972934,9687.31122449
0,69.5894057751,57.9110651499,10281.0663265
0,70.6994268894,58.2160925913,9894.08673469
0,71.8092107773,57.6725025747,11224.9438776
0,72.5491108894,57.6725025747,11224.9438776
0,73.6594669819,56.8450971104,13437.9642857
0,74.76953578,56.8604887294,13422.7397959
0,75.8794279099,57.0458404075,13714.1683673
0,76.6194298267,57.2636171518,14765.0255102
0,77.72920084,57.2636171518,14765.0255102
0,78.8394408226,57.0613409415,15302.5357143
0,79.5795528889,56.8450971104,17010.5357143
0,80.6893978119,56.8912969861,16779.2295918
0,81.7994427681,56.706946601,17071.6377551
0,82.5394539833,56.3418069622,16063.6377551
0,83.6494438648,55.9664201479,14185.0663265
0,84.7594718933,55.6992241894,13088.1683673
0,85.8694989681,56.0261455346,14182.7806122
0,86.6092319489,56.4174894217,13398.5357143
0,87.7194218636,56.6304860783,12298.5357143
0,88.8294799328,56.6304860783,12298.5357143
0,89.5694468021,56.32669483,12957.3112245
0,90.6794359684,55.8473505751,12613.8010204
0,91.7894909382,56.4174894217,22321.9642857
0,92.8999347687,63.8637573177,74694.5357143
0,94.7499499321,79.9314872966,111615.229592
0,96.
