"Device","Time","HR","HRV15"
0,1365613509.37,34.6634754261,2332427.35204
0,1365613511.22,40.4059839338,1417612.78061
0,1365613513.07,54.2460445593,770137.352041
0,1365613515.29,84.3288826423,22111.6785714
0,1365613517.14,92.3787528868,33654.25
0,1365613520.1,92.6232219649,33445.5969388
0,1365613521.21,92.9923613417,32796.7397959
0,1365613524.17,93.2400932401,32237.9642857
0,1365613525.28,87.6369327074,20885.2295918
0,1365613527.13,85.1150065863,17172.2091837
0,1365613529.35,84.3288826423,17438.5357143
0,1365613531.2,83.8909417757,17595.3112245
0,1365613533.05,85.6705762366,15378.0867347
0,1365613535.27,80.1450243297,519.515306122
0,1365613537.12,85.8456821666,24039.3520408
0,1365613539.34,83.9580209895,28892.372449
0,1365613541.19,83.7237117512,29145.8010204
0,1365613543.04,82.995751408,29862.7806122
0,1365613545.26,81.8314661471,30764.1683673
0,1365613548.22,76.3289413903,3495.06632653
0,1365613549.33,77.7993887191,857.025510204
0,1365613551.18,77.2271766112,990.494897959
0,1365613553.03,78.732777205,1338.49489796
0,1365613555.25,78.5560647152,1625.59693878
0,1365613557.1,77.3979544826,3670.16836735
