"Device","Time","HR","HRV15"
1,0.939344882965,77.5408474107,179.025510204
1,1.67891287804,77.284018769,276.37244898
1,2.78711485863,77.000641672,397.596938776
1,3.89713907242,75.8876140573,1139.22959184
1,4.6372179985,75.3430800969,1762.08673469
1,5.74705505371,74.5937305745,2188.37244898
1,6.85699605942,73.9371534196,2275.10714286
1,7.60310792923,73.4458336976,2218.49489796
1,8.7072019577,73.0371272063,2115.96428571
1,9.81718492508,72.0844417747,1781.51530612
1,10.9272818565,71.495446421,1222.16836735
1,11.6672358513,70.9399543957,742.454081633
1,12.7772688866,70.4638872578,403.678571429
1,13.8862309456,70.1110090977,303.882653061
1,14.6266019344,69.8544698545,201.066326531
1,15.7365429401,69.8777140005,189.515306122
1,16.8461530209,70.2047638947,162.658163265
1,17.9563388824,70.724930538,319.801020408
1,18.6965959072,71.18040844,533.066326531
1,19.8066489697,71.7642033319,808.494897959
1,20.9174070358,71.6417910448,866.25
1,21.6563699245,71.5929429813,887.066326531
