"Device","Time","HR","HRV15"
0,0.609483957291,37.6901332615,2609979.20918
0,1.71865391731,36.0344901549,2446651.20918
0,2.82717895508,34.4346970567,2266834.53061
0,3.56667804718,33.0747726109,2061002.4949
0,4.67855787277,33.347889952,2091657.02551
0,5.78684902191,33.347889952,2091657.02551
0,6.52664208412,33.347889952,2091657.02551
0,7.63730192184,33.347889952,2091657.02551
0,8.74678206444,33.5021736529,2060321.63776
0,9.85722208023,33.5021736529,2060321.63776
0,10.5971150398,33.5021736529,2060321.63776
0,11.707253933,33.5021736529,2060321.63776
0,12.8168809414,33.5021736529,2060321.63776
0,13.5575819016,38.2356957531,2028869.88265
0,14.6668839455,38.2356957531,2028869.88265
0,15.7792100906,38.2356957531,2028869.88265
0,17.6273989677,60.8475190148,1077452.78061
0,19.8474509716,60.8475190148,1077452.78061
0,21.6970849037,inf,0.0
0,23.5468029976,inf,0.0
0,25.7671670914,inf,0.0
