"Device","Time","HR","HRV15"
0,1358533860.75,0,0.0
1,1358533861.12,108.177720541,55918.6581633
1,1358533861.86,106.477373558,62330.5357143
0,1358533862.22,0,0.0
0,1358533863.33,0,0.0
0,1358533863.72,0,0.0
1,1358533864.08,104.620749782,62799.3928571
1,1358533864.82,101.879927229,68285.3520408
0,1358533865.19,0,0.0
1,1358533865.93,95.1841359773,61354.9438776
0,1358533866.29,0,0.0
1,1358533867.04,88.0780119534,68191.5969388
0,1358533867.79,0,0.0
1,1358533867.79,83.9244679788,70209.6377551
0,1358533868.89,0,0.0
1,1358533868.89,81.5454810213,73698.7397959
0,1358533869.25,0,0.0
1,1358533870.36,76.5794511806,55601.3928571
0,1358533870.36,0,0.0
0,1358533870.74,0,0.0
1,1358533871.11,76.8316107198,55165.3520408
1,1358533871.85,77.512226631,53005.3520408
0,1358533872.96,0,0.0
1,1358533872.96,77.0571507201,54099.2295918
0,1358533873.32,0,0.0
1,1358533874.07,75.5871501845,54062.4540816
0,1358533874.81,0,0.0
1,1358533874.81,71.5929429813,35114.494898
0,1358533875.17,0,0.0
1,1358533875.92,68.8919872058,25027.3520408
0,1358533876.28,0,0.0
1,1358533877.03,65.9081992938,3685.22959184
0,1358533877.77,0,0.0
0,1358533877.77,0,0.0
1,1358533878.88,65.8875205899,3661.51530612
1,1358533878.88,65.3340592673,2974.94387755
0,1358533879.24,0,0.0
1,1358533879.99,66.873656556,823.596938776
0,1358533880.35,0,0.0
0,1358533880.73,0,0.0
1,1358533881.84,67.3238759317,598.168367347
1,1358533881.84,67.999676192,1391.51530612
0,1358533882.21,0,0.0
1,1358533882.95,68.509909469,2259.88265306
0,1358533883.31,0,0.0
0,1358533884.06,0,0.0
1,1358533884.06,69.4157507644,9803.22959184
1,1358533884.8,73.1643585054,29662.2091837
0,1358533885.17,0,0.0
1,1358533885.91,72.986358502,29997.9234694
0,1358533886.27,0,0.0
1,1358533887.02,80.206244629,46803.3520408
0,1358533887.76,0,0.0
0,1358533887.76,0,0.0
1,1358533888.13,80.6993947545,45951.1071429
0,1358533889.23,0,0.0
0,1358533890.34,0,0.0
1,1358533891.83,120.53379251,48580.7397959
0,1358533892.94,0,0.0
