"Device","Time","HR","HRV15"
0,0.767649888992,62.1485646641,3960.24489796
0,2.98550796509,61.6559013506,4094.69387755
0,4.83556509018,60.120240481,3402.85714286
0,6.68568992615,59.038515603,2657.06122449
0,10.0156900883,58.268590455,1233.63265306
0,11.865680933,57.9790171176,876.408163265
0,13.7157680988,57.8990901572,572.489795918
0,15.9359679222,57.8353070779,472.244897959
0,17.7859408855,57.8831312018,472.816326531
0,20.0060229301,58.3819849875,954.204081633
0,21.8561398983,59.1382709096,1505.3877551
0,23.7060310841,59.3555681176,1584.97959184
0,25.9262158871,59.2049619397,1784.24489796
0,27.7762460709,59.4732370433,1808.40816327
0,29.9963309765,59.8631698974,1489.63265306
0,31.8464009762,60.1030337722,1368.48979592
0,33.6964519024,59.8290598291,1235.26530612
0,35.9163799286,59.3220338983,813.387755102
0,37.7663319111,59.2885375494,777.142857143
0,39.9875869751,59.4227504244,525.06122449
0,41.8365619183,59.2049619397,520.244897959
0,43.6865570545,58.9390962672,650.857142857
0,45.9073269367,64.4369438478,41787.8367347
0,47.757750988,68.7397708674,59959.2653061
