"Device","Time","HR","HRV15"
1,1354209469.56,65.7071339174,4602.12244898
1,1354209470.66,65.1971437442,4563.34693878
1,1354209471.4,65.4205607477,5008.97959184
1,1354209472.51,66.2878787879,3740.40816327
1,1354209473.99,72.3888314374,29504.4081633
1,1354209474.37,78.3874580067,45452.8163265
1,1354209475.47,88.9642024995,69125.8163265
1,1354209476.95,110.034058161,71330.6326531
0,1354209477.32,64.5706818357,1711.0255102
1,1354209478.43,149.041873669,30331.6734694
0,1354209478.8,66.0117878193,1383.6377551
1,1354209479.54,152.284263959,32085.1428571
0,1354209479.91,67.0872933472,2218.37244898
1,1354209480.65,143.58974359,42116.8367347
0,1354209481.02,68.0437424058,3024.73979592
1,1354209481.39,157.362307981,39882.0612245
0,1354209481.76,68.8242523556,3100.45408163
1,1354209482.5,148.619957537,40532.4897959
0,1354209482.87,69.715329073,2965.80102041
1,1354209483.61,135.483870968,48886.6938776
0,1354209483.98,69.9475393455,2641.31122449
1,1354209484.35,118.946474087,54869.244898
0,1354209485.46,69.9009736207,2692.65816327
1,1354209485.46,119.284294235,54199.8571429
0,1354209485.83,69.9475393455,2681.31122449
1,1354209486.57,112.269446672,51135.5306122
0,1354209486.94,73.2409102799,14290.1683673
0,1354209487.32,92.8279367886,66847.5153061
1,1354209488.42,107.115531752,52817.9795918
1,1354209488.42,105.660377358,56675.122449
0,1354209488.79,94.3290286356,65658.7806122
1,1354209489.53,96.8634686347,58465.3877551
0,1354209489.9,94.8402393587,64906.9438776
1,1354209491.38,89.590443686,58810.2040816
1,1354209491.38,82.9383886256,51443.6734694
0,1354209491.75,86.4464340846,121160.209184
1,1354209492.49,77.2200772201,38027.8571429
0,1354209492.86,86.8396567766,120277.066327
1,1354209493.6,72.5138121547,17935.6734694
0,1354209493.97,87.6735205093,118143.229592
1,1354209494.34,70.3989272544,12871.9183673
0,1354209494.71,88.0410858401,116977.107143
1,1354209495.45,69.9766744419,12719.1020408
0,1354209495.82,87.6003754302,118381.352041
1,1354209496.56,68.7848018343,10609.0612245
0,1354209496.93,83.0942724305,116511.066327
0,1354209497.3,78.9399492529,105865.637755
1,1354209497.67,67.8733031674,9012.57142857
1,1354209498.41,66.8789808917,6947.26530612
0,1354209498.78,74.9397805335,89608.0867347
1,1354209499.52,66.0792951542,4720.0
0,1354209499.89,70.9879151525,65367.5969388
1,1354209500.63,65.4205607477,3100.40816327
0,1354209501.37,67.5838764181,37738.7397959
1,1354209501.37,65.543071161,3307.10204082
0,1354209501.74,66.3664375444,32692.494898
1,1354209502.48,66.1000944287,3207.91836735
0,1354209503.59,65.2934317917,30092.494898
1,1354209503.59,67.3724735322,1765.95918367
0,1354209503.96,65.1516326689,30272.7806122
1,1354209504.33,67.9611650485,851.265306122
0,1354209504.7,68.154158215,2411.80102041
1,1354209505.81,68.2482937927,487.265306122
0,1354209505.81,66.93760459,1693.51530612
1,1354209506.55,68.2704811443,469.551020408
0,1354209507.3,66.7249185797,1631.88265306
0,1354209507.3,66.916274994,1652.08673469
1,1354209507.66,68.3148991542,477.06122449
1,1354209508.4,68.5602350637,795.836734694
0,1354209508.77,67.1731307477,1761.31122449
1,1354209509.88,69.4674164737,1660.48979592
0,1354209509.88,67.0230591239,1728.45408163
1,1354209510.62,69.7442710063,1537.06122449
0,1354209510.99,66.1990700607,2713.80102041
1,1354209511.73,69.1471847218,2487.91836735
0,1354209511.73,64.8498417355,5739.0255102
1,1354209512.47,68.515497553,3644.48979592
0,1354209513.58,63.9220759455,6412.37244898
1,1354209513.58,67.6328502415,4617.55102041
0,1354209513.95,63.0204816565,6107.35204082
1,1354209514.32,66.9429391138,5281.06122449
0,1354209514.69,62.6071401953,5400.65816327
1,1354209515.43,66.83640993,5226.7755102
0,1354209515.8,62.4953500484,5334.78061224
1,1354209516.91,71.2226555876,33411.5306122
0,1354209516.91,62.9260618773,5647.39285714
0,1354209517.28,63.4968629526,6491.06632653
1,1354209517.65,81.7279626386,66308.8367347
1,1354209518.39,86.6515370332,73124.6734694
0,1354209518.76,64.2742367434,7837.10714286
1,1354209519.87,86.3664404688,73629.4897959
0,1354209519.87,64.0781142726,7791.80102041
1,1354209520.61,86.7231055131,72813.9795918
0,1354209521.35,63.6894381682,7526.49489796
1,1354209521.35,87.2274143302,70716.8367347
0,1354209522.46,62.9449231922,7200.16836735
1,1354209522.46,87.5182329652,69357.8163265
0,1354209522.83,62.458175329,7126.94387755
