"Device","Time","HR","HRV15"
0,0.649272203445,62.8319246017,2621.06632653
0,3.60718512535,62.7755773111,2339.31122449
0,6.93703007698,62.015503876,2661.39285714
0,8.78703022003,62.7943485086,2586.53571429
0,10.6373701096,64.7698357622,4615.51530612
0,12.8566730022,65.4562456168,5148.65816327
0,13.5967252254,65.3137392116,5118.08673469
0,14.7068610191,64.7099607118,5119.31122449
0,15.8168852329,64.5508337816,5246.25
0,16.9266271591,65.1112316875,5462.25
0,17.6669621468,66.0325446113,5206.94387755
0,18.7768821716,66.894958987,4194.49489796
0,19.8869960308,67.8897599612,4913.59693878
0,20.6269290447,69.5767414893,5461.80102041
0,21.7369520664,70.1578551741,6901.59693878
0,22.8470041752,71.7642033319,10669.0663265
0,23.5867600441,73.3688531749,11836.7397959
0,24.6969931126,77.000641672,10349.5969388
0,25.8069350719,78.2050088446,6826.73979592
0,26.9167451859,78.6148806738,5820.45408163
0,27.6569600105,78.0306549001,7305.35204082
0,28.7669990063,77.3124712379,8912.49489796
0,29.8769750595,76.8878718535,9904.94387755
0,30.6170520782,75.8054327227,11310.5357143
0,31.7270970345,74.6202362974,13277.0663265
0,32.8370690346,73.7294830159,13861.3112245
0,33.5771000385,71.6417910448,11675.3928571
0,34.6869871616,70.9399543957,9891.59693878
0,35.7969810963,70.1110090977,7615.88265306
0,36.9070210457,68.5994283381,4402.08673469
0,37.6471362114,67.1087321243,3261.35204082
0,38.7571640015,66.1990700607,3796.65816327
0,39.8671190739,65.5379574003,4090.53571429
0,40.6071231365,65.4358494975,4175.6377551
0,41.7171461582,65.599375244,4160.94387755
0,42.8271341324,66.7673475876,5350.08673469
0,43.5746672153,66.93760459,5119.22959184
0,44.6771600246,66.4084117322,5934.53571429
0,45.7870781422,65.8668548577,6362.20918367
0,46.8971500397,64.9501275806,6661.59693878
0,47.6371002197,64.019510708,5466.45408163
0,48.7471680641,67.8020824925,37391.0663265
0,49.8571650982,68.8017036612,36812.494898
0,50.5972092152,69.4157507644,35488.9438776
0,51.7069091797,70.3223105902,34280.7397959
0,52.8172471523,71.2528628382,33604.2091837
0,53.9272520542,71.4224980869,33354.2091837
0,54.6672511101,71.0599780052,33343.8010204
0,55.7771451473,71.5685439209,32760.0867347
0,56.8871831894,72.658074561,30574.4540816
0,57.6272451878,73.4972438534,28671.2295918
0,58.7371990681,74.2771244142,26152.4540816
0,59.8472430706,74.7264478249,24786.2091837
0,60.5872621536,73.548726031,24982.7397959
0,61.6973810196,68.4875662454,2151.92346939
0,62.8072972298,68.2649329541,2394.78061224
0,63.9172871113,67.3670703344,3149.51530612
0,64.6572830677,66.4925195915,2809.80102041
0,65.7673001289,66.0117878193,2906.49489796
0,66.8773260117,65.3747373336,2421.88265306
0,67.6169550419,65.4358494975,2511.6377551
0,68.7272150517,65.3543919707,2371.06632653
0,69.8370361328,65.0507240765,1863.51530612
0,70.5771930218,64.7898187428,1549.92346939
0,71.6873130798,64.7498651044,1523.22959184
0,72.7973401546,64.2742367434,1933.67857143
0,73.9073050022,63.8831850331,2055.31122449
0,74.6473500729,64.195643867,2173.51530612
0,75.7574210167,64.4320012273,2129.59693878
0,76.8672990799,64.7498651044,1781.51530612
0,77.6073360443,65.1112316875,1741.10714286
0,78.7172532082,65.0708807809,1788.20918367
0,79.8270311356,65.0708807809,1788.20918367
0,80.5673382282,64.7498651044,1483.22959184
0,81.6771361828,64.3924875431,1182.73979592
0,82.7872860432,64.6501962595,1665.06632653
0,83.8970751762,65.131425913,2551.59693878
0,84.6373260021,65.0910499806,2539.59693878
0,85.7473361492,64.829821718,3359.39285714
0,86.8571140766,65.0104481077,3129.06632653
0,87.5973331928,65.1920838184,3310.08673469
0,88.70739007,65.6403844651,3777.92346939
0,89.8173232079,66.4925195915,5071.51530612
0,90.5574262142,68.6667211641,8221.88265306
0,91.667386055,69.6690719084,8410.45408163
0,92.7776210308,70.1578551741,8137.0255102
0,93.8872640133,70.2517353851,7969.35204082
0,94.6272630692,69.5998011434,8560.20918367
0,95.7371442318,69.2326712272,8374.08673469
0,96.8471581936,69.7384806974,8279.80102041
0,97.5871510506,71.9362850047,4371.06632653
0,98.6976590157,72.5325964943,3803.88265306
0,99.8076150417,72.7335700061,3708.20918367
0,100.547544003,72.4825265338,3877.59693878
0,101.657279015,71.7396874199,3859.22959184
0,102.767495155,70.3694395577,3647.51530612
0,103.87758708,69.2783505155,2832.20918367
0,104.617609024,68.1099489175,2906.49489796
0,105.727563143,67.2376530857,3646.08673469
0,106.837580204,67.0016750419,3948.25
0,108.687902212,66.7461263409,3638.78061224
0,110.538017035,66.345470342,3082.65816327
0,112.757664204,66.1990700607,4155.51530612
0,114.607999086,67.3670703344,4853.51530612
