"Device","Time","HR","HRV15"
0,1372373005.16,44.6404846681,598649.066327
0,1372373005.9,55.8473505751,366142.943878
0,1372373008.12,64.5508337816,33525.1071429
0,1372373009.97,63.5737531219,40251.3112245
0,1372373012.19,83.6236933798,99742.25
0,1372373014.04,91.533180778,91207.6785714
0,1372373015.89,108.122023426,55399.9234694
0,1372373018.11,130.90229079,37767.5153061
0,1372373019.96,113.991043561,61197.2295918
0,1372373022.18,114.98973306,60231.0255102
0,1372373022.92,111.155220326,59794.1683673
0,1372373024.03,112.464854733,53843.3928571
0,1372373025.14,100.659077292,67385.6377551
0,1372373026.99,100.659077292,67385.6377551
0,1372373026.99,89.0490830065,72919.0255102
0,1372373028.1,91.7731891183,54309.8826531
0,1372373029.95,92.6232219649,55378.7397959
0,1372373029.95,106.531388713,76611.8826531
0,1372373032.17,112.888052681,80964.8214286
0,1372373032.17,114.738423713,82048.494898
0,1372373032.91,145.203111495,37673.8826531
0,1372373034.02,145.203111495,37673.8826531
0,1372373035.13,134.593815094,69040.1683673
0,1372373035.87,120.880702259,96038.0867347
0,1372373038.09,115.178938708,116731.066327
0,1372373038.09,0,0.0
0,1372373039.94,0,0.0
0,1372373039.94,0,0.0
0,1372373041.05,0,0.0
0,1372373042.9,0,0.0
0,1372373042.9,0,0.0
0,1372373044.01,0,0.0
