"Device","Time","HR","HRV15"
1,1360091498.51,56.4061240935,600663.918367
1,1360091499.25,78.7106446777,189.06122449
1,1360091500.36,78.799249531,161.387755102
1,1360091501.47,78.6811539903,202.530612245
1,1360091502.21,79.185520362,515.918367347
1,1360091503.32,79.7266514806,589.387755102
1,1360091504.43,80.2139037433,720.0
1,1360091505.17,81.1123986095,1057.06122449
1,1360091506.28,81.5217391304,996.571428571
1,1360091507.39,82.6771653543,1119.34693878
0,1360091508.86,72.0102871839,2046.45408163
0,1360091509.61,71.9609354922,2057.31122449
0,1360091510.72,71.8132854578,2007.10714286
0,1360091511.83,71.8624347677,2057.6377551
0,1360091512.57,77.9727095517,33437.6785714
0,1360091513.68,77.9727095517,33437.6785714
1,1360091515.16,87.5729774812,791.836734694
0,1360091515.53,69.4157507644,94208.372449
0,1360091516.64,69.7384806974,94555.2295918
1,1360091518.49,86.8486352357,2506.12244898
0,1360091518.85,69.6690719084,94649.8826531
1,1360091519.23,87.1369294606,2477.3877551
0,1360091519.6,69.715329073,94609.8010204
1,1360091520.34,87.0646766169,2490.12244898
0,1360091520.71,70.3458671803,96326.494898
1,1360091521.81,86.0303154445,2869.95918367
0,1360091521.81,74.3297053358,124035.882653
1,1360091522.19,85.7492854226,2821.63265306
0,1360091522.56,68.9372178908,178997.229592
1,1360091523.3,84.7457627119,2290.28571429
0,1360091523.67,68.9372178908,178997.229592
1,1360091524.41,84.2696629213,1922.28571429
0,1360091524.78,64.6302992998,213059.80102
1,1360091525.15,83.7654567212,1543.91836735
0,1360091525.52,64.4715634354,212303.229592
1,1360091526.26,84.067253803,984.489795918
0,1360091526.63,60.6016881899,162503.637755
1,1360091527.37,84.5410628019,566.204081633
0,1360091528.1,63.8443414152,145801.596939
1,1360091528.49,84.3373493976,447.673469388
0,1360091528.84,67.0872933472,125728.658163
1,1360091529.22,83.7320574163,468.244897959
0,1360091529.59,66.6613760813,124971.923469
1,1360091530.33,83.3664152441,517.632653061
0,1360091530.7,66.5557404326,124929.678571
1,1360091531.8,83.56545961,433.714285714
0,1360091531.8,66.3874180036,124949.02551
1,1360091532.18,83.4658187599,419.265306122
0,1360091532.55,66.4084117322,124936.821429
1,1360091533.66,83.1683168317,305.387755102
0,1360091533.66,65.5175103346,122193.596939
1,1360091534.4,83.1024930748,266.857142857
0,1360091534.77,62.5325690464,85067.6785714
1,1360091535.14,82.9383886256,230.530612245
0,1360091535.51,67.1087321243,41725.9234694
1,1360091536.25,82.9383886256,251.102040816
0,1360091536.62,71.6662400819,3575.0255102
1,1360091537.73,82.8402366864,282.204081633
0,1360091537.73,71.4467976525,3258.73979592
1,1360091538.47,82.7749310209,299.836734694
0,1360091538.83,71.204543528,2863.22959184
1,1360091539.21,82.6771653543,246.204081633
0,1360091539.58,70.9399543957,2591.59693878
1,1360091540.32,82.7749310209,217.551020408
0,1360091540.69,70.8442270389,2549.6377551
1,1360091541.79,83.2012678288,245.551020408
0,1360091541.79,71.3739485088,2358.94387755
1,1360091542.54,83.0367734282,257.387755102
0,1360091542.54,71.9116513997,1937.80102041
1,1360091543.28,82.5471698113,439.836734694
0,1360091543.65,72.5576574242,1382.78061224
1,1360091544.76,82.2884012539,394.12244898
0,1360091544.76,73.3432288483,700.780612245
1,1360091545.13,82.1596244131,390.204081633
0,1360091545.5,74.1983923682,457.229591837
1,1360091546.24,81.6802800467,335.102040816
0,1360091546.61,74.2508618404,471.352040816
1,1360091547.35,81.8713450292,327.265306122
0,1360091547.72,74.1721854305,444.780612245
1,1360091548.46,81.9352321498,318.775510204
0,1360091548.83,74.2246178316,463.801020408
1,1360091549.57,81.7438692098,356.0
0,1360091549.57,74.4350908285,567.066326531
1,1360091550.31,81.903276131,376.816326531
0,1360091551.42,74.9130473557,736.780612245
1,1360091551.42,81.7438692098,321.714285714
0,1360091552.16,75.6961340903,1048.08673469
1,1360091552.16,81.6167897396,279.265306122
0,1360091552.53,77.4550484094,1251.80102041
1,1360091553.27,82.127493156,193.387755102
1,1360091554.38,82.2884012539,215.836734694
0,1360091555.85,78.3216783217,1122.49489796
0,1360091556.6,78.0016714644,1407.59693878
0,1360091558.45,77.7705767984,1579.67857143
1,1360091558.45,84.3034925733,492.489795918
0,1360091559.19,77.7705767984,1579.67857143
1,1360091559.19,85.5745721271,400.979591837
0,1360091559.56,78.0306549001,1556.78061224
1,1360091560.3,86.1361771944,536.816326531
0,1360091560.67,78.0886864367,1557.51530612
1,1360091561.41,87.3180873181,553.551020408
0,1360091562.15,78.0886864367,1557.51530612
1,1360091562.15,87.7559548684,343.918367347
0,1360091563.26,77.8282219957,1338.20918367
1,1360091563.26,87.8661087866,311.836734694
0,1360091563.63,77.7705767984,1279.67857143
1,1360091564.37,87.1007880547,779.836734694
0,1360091564.73,77.8282219957,1334.78061224
0,1360091566.22,78.2924783298,1364.65816327
1,1360091566.22,85.6094578068,1536.40816327
0,1360091567.33,78.6148806738,1181.0255102
1,1360091567.33,85.0546780073,1589.95918367
0,1360091568.44,78.673784771,1103.22959184
1,1360091568.44,84.8484848485,1595.83673469
0,1360091568.8,78.1468043539,2078.16836735
1,1360091569.18,84.3373493976,1428.24489796
0,1360091569.55,77.3694390716,3333.39285714
1,1360091570.29,83.9664134346,1183.10204082
0,1360091570.66,75.7507439805,4713.6377551
1,1360091571.77,83.6320191159,954.530612245
0,1360091571.77,74.9130473557,5236.20918367
1,1360091572.14,83.3995234313,822.530612245
1,1360091573.25,83.4658187599,853.551020408
1,1360091574.36,97.6971388695,28811.6938776
1,1360091575.47,117.024240736,44241.4897959
1,1360091576.58,120.724346076,47513.0
1,1360091577.32,125.33572068,44582.0612245
