"Device","Time","HR","HRV15"
0,1344379566.63,78.5928143713,151375.673469
0,1344379567.37,75.8396533044,172777.55102
0,1344379569.59,83.4160873883,248613.489796
0,1344379571.44,84.6944948578,252649.244898
0,1344379574.4,88.8512798815,224902.632653
0,1344379575.51,82.4661299823,267798.959184
0,1344379577.36,76.4609503004,245478.632653
0,1344379579.58,83.135391924,224245.632653
0,1344379581.43,146.955913226,92623.3469388
0,1344379583.65,209.371884347,3862.53061224
0,1344379585.5,187.583742742,8064.83673469
