"Device","Time","HR","HRV15"
0,1354295892.81,87.5273522976,18395.9642857
0,1354295895.4,87.6735205093,18281.5153061
0,1354295896.88,87.3453259852,17797.0663265
0,1354295898.73,83.0614061109,447.515306122
0,1354295900.95,82.962962963,458.168367347
0,1354295902.8,82.7015851137,507.964285714
0,1354295905.76,82.4742268041,727.678571429
0,1354295906.87,81.3559322034,763.392857143
0,1354295908.72,80.1450243297,556.086734694
0,1354295910.94,79.3575814832,731.923469388
0,1354295912.79,78.9696342954,666.739795918
0,1354295915.01,78.2050088446,349.025510204
0,1354295916.86,78.0596598829,249.229591837
0,1354295918.71,78.5266897261,202.209183673
0,1354295920.93,90.0418051238,34068.6581633
0,1354295922.78,92.0547945205,33866.7397959
0,1354295925.0,86.8755817561,133664.943878
0,1354295926.85,0,0.0
0,1354295929.81,0,0.0
0,1354295930.92,0,0.0
0,1354295932.77,87.0556534356,377085.882653
0,1354295934.99,78.9993416722,348240.821429
0,1354295936.84,85.2878464819,273934.535714
0,1354295938.69,88.0041906757,239311.596939
0,1354295942.02,94.797426927,35955.0663265
0,1354295942.76,83.0942724305,4789.92346939
0,1354295944.98,80.6374196026,1446.78061224
0,1354295946.83,81.9592155332,94.2091836735
0,1354295949.05,82.4094967134,115.352040816
0,1354295950.9,82.5390586617,115.352040816
0,1354295952.75,82.5066299971,130.168367347
0,1354295954.97,82.7667750517,91.0663265306
0,1354295956.82,82.2803408757,122.454081633
0,1354295959.78,82.3771697558,246.086734694
0,1354295962.37,83.0942724305,322.494897959
0,1354295963.85,82.6364977865,405.923469388
0,1354295965.7,82.7994085757,384.086734694
0,1354295967.92,82.6039925263,448.086734694
0,1354295970.88,82.0552896356,406.739795918
0,1354295971.99,81.0732554773,123.352040816
0,1354295973.84,81.0419681621,107.229591837
0,1354295975.69,80.6064677094,112.943877551
0,1354295977.91,80.544635152,117.352040816
0,1354295980.87,80.2368898653,141.596938776
0,1354295981.98,79.9314872966,103.229591837
0,1354295984.94,80.0838974163,122.454081633
0,1354295985.68,80.0533689126,77.1071428571
0,1354295989.01,80.0533689126,94.8214285714
0,1354295989.75,80.206244629,74.2091836735
0,1354295991.97,79.8403193613,140.821428571
0,1354295993.82,79.7190851286,138.943877551
0,1354295995.67,79.387581514,122.168367347
0,1354295997.89,79.4176042356,131.107142857
0,1354295999.74,79.9010748597,185.637755102
0,1354296001.96,80.2982506453,147.31122449
0,1354296003.81,81.0419681621,160.37244898
0,1354296005.66,81.5771583956,84.8214285714
0,1354296007.88,81.7041143858,60.6581632653
0,1354296009.73,81.5138282387,84.4948979592
0,1354296011.95,81.1986466892,106.780612245
0,1354296013.8,80.6374196026,109.637755102
0,1354296015.65,80.2982506453,46.7397959184
0,1354296017.87,80.513754433,93.3112244898
0,1354296019.72,80.8858931151,140.168367347
0,1354296021.94,80.9794659211,136.209183673
0,1354296023.79,81.5138282387,66.2091836735
0,1354296026.01,82.1515892421,96.0867346939
0,1354296027.86,82.4418490529,99.8826530612
0,1354296030.82,82.4418490529,91.8826530612
0,1354296031.93,82.5715128281,101.515306122
0,1354296034.89,82.3771697558,167.801020408
0,1354296036.74,82.1194642683,162.658163265
0,1354296038.96,82.2803408757,325.882653061
0,1354296040.81,83.193027632,603.596938776
0,1354296042.66,83.6570062743,441.31122449
0,1354296044.88,83.3912439194,550.535714286
0,1354296047.84,83.8909417757,620.454081633
0,1354296049.69,82.962962963,698.739795918
0,1354296051.91,81.9272408076,591.229591837
0,1354296053.76,81.7677406795,608.168367347
0,1354296056.72,87.8201777313,20411.8826531
0,1354296058.94,87.8201777313,20411.8826531
0,1354296060.79,70.9639266706,689859.964286
0,1354296062.64,0,0.0
0,1354296064.86,0,0.0
0,1354296066.71,63.9026245721,1476791.92347
0,1354296068.93,68.6442755577,1525932.78061
0,1354296070.78,64.6701054739,1485466.7398
0,1354296072.63,77.512226631,841952.780612
0,1354296074.85,100.226703257,47278.0867347
0,1354296076.7,85.8106037389,13893.0255102
0,1354296078.92,82.023239918,116.25
0,1354296080.77,82.9302004147,203.678571429
0,1354296082.62,83.523913692,90.3724489796
0,1354296084.84,83.258994945,145.801020408
0,1354296086.69,83.0942724305,159.066326531
0,1354296088.91,83.3581423043,176.454081633
0,1354296090.76,82.962962963,235.882653061
0,1354296092.61,92.9923613417,24969.8826531
0,1354296094.83,84.0252075623,185611.066327
0,1354296096.68,84.0252075623,185611.066327
0,1354296098.9,71.2286949886,404924.658163
0,1354296101.86,61.978897661,580619.352041
0,1354296102.6,57.1700809909,626254.25
0,1354296104.82,53.4045393858,615631.678571
0,1354296106.67,54.6981832389,636773.352041
0,1354296108.89,54.6981832389,636773.352041
0,1354296110.74,44.994375703,1022756.53571
0,1354296112.96,0,0.0
0,1354296114.81,0,0.0
0,1354296117.77,0,0.0
0,1354296118.88,65.3340592673,1201707.51531
0,1354296120.73,61.924069296,1161944.78061
0,1354296123.32,78.0886864367,589674.086735
0,1354296124.8,83.8239696637,349776.454082
0,1354296126.65,93.739537998,20838.7806122
0,1354296128.87,85.5310049893,59.3928571429
0,1354296130.72,85.3571791485,38.7806122449
0,1354296132.94,85.1150065863,22.4948979592
0,1354296134.79,85.461389765,87.637755102
0,1354296136.64,85.2532223688,129.025510204
0,1354296138.86,86.4108630799,460.658163265
0,1354296140.71,87.6003754302,566.494897959
0,1354296142.93,88.3745397159,551.923469388
0,1354296144.78,88.4489838896,493.801020408
0,1354296147.74,88.4862530285,397.352040816
0,1354296149.59,87.0195794054,306.821428571
0,1354296150.7,86.1273454322,64.6581632653
0,1354296152.92,85.7755539671,83.1071428571
0,1354296154.77,85.4266246313,86.3724489796
0,1354296156.62,85.1495184997,77.8010204082
0,1354296158.84,84.9428658105,92.0867346939
0,1354296160.69,84.5665961945,49.6785714286
0,1354296163.65,84.0588411888,67.0255102041
0,1354296164.76,83.9580209895,70.6581632653
0,1354296166.61,83.4243718343,100.454081633
0,1354296169.57,82.8647528855,143.352040816
0,1354296170.68,82.3125918667,92.7806122449
0,1354296172.9,82.5390586617,111.923469388
0,1354296174.75,81.9912152269,116.454081633
0,1354296177.71,81.8633661437,104.209183673
0,1354296179.56,81.9912152269,109.025510204
0,1354296181.78,82.1194642683,107.229591837
0,1354296182.89,81.9272408076,74.0867346939
0,1354296185.85,82.6690286389,116.739795918
0,1354296186.59,83.5571471203,203.066326531
0,1354296188.81,84.0588411888,159.025510204
0,1354296190.66,84.5665961945,149.107142857
0,1354296192.88,85.1150065863,101.352040816
0,1354296194.73,84.8399151601,138.168367347
0,1354296196.58,84.0588411888,181.31122449
0,1354296198.8,84.0252075623,165.352040816
0,1354296202.87,83.7571043972,98.6581632653
0,1354296203.61,83.5904070057,120.739795918
0,1354296206.57,83.7571043972,115.229591837
0,1354296207.68,83.9244679788,87.3520408163
0,1354296210.64,83.0285657804,68.943877551
0,1354296212.86,83.0285657804,62.0867346939
0,1354296214.71,83.8909417757,353.025510204
0,1354296216.56,85.2878464819,821.392857143
0,1354296218.78,87.3090115373,947.31122449
0,1354296221.74,91.8936659009,755.637755102
0,1354296224.7,95.0548828788,2283.31122449
0,1354296226.55,96.673955576,2085.22959184
0,1354296228.77,100.178890877,2556.49489796
0,1354296231.73,106.423413151,4951.31122449
0,1354296233.58,106.531388713,4451.88265306
0,1354296234.69,105.780128447,5070.73979592
0,1354296236.54,104.516610676,5893.35204082
0,1354296236.54,103.080132532,6180.20918367
0,1354296237.65,100.755667506,6381.96428571
0,1354296239.87,97.9363413781,3876.65816327
0,1354296239.87,101.437024514,14652.25
0,1354296240.61,100.418410042,15162.25
0,1354296241.72,99.2321323095,15526.9438776
0,1354296242.83,99.3260021284,15454.2091837
0,1354296243.57,98.3952208036,15978.4540816
0,1354296246.53,99.42004971,15672.25
0,1354296246.53,97.6176641488,17456.9438776
0,1354296247.64,97.4364922863,17557.5969388
0,1354296248.75,92.745942365,5202.78061224
0,1354296250.6,84.5325550971,28037.8826531
0,1354296250.6,84.8399151601,28282.1683673
0,1354296251.71,85.0460666194,28483.3928571
0,1354296252.82,84.8742043043,28391.3520408
0,1354296253.56,84.9085211766,28314.6581633
0,1354296254.67,84.2612097502,27398.7806122
