Start time: 1375454841.41, Players: 1
End time: 1375455076.66, Score: 3400
Player,Time,HR
Black,2013-08-02 10:48:09.423022,60.1538848877
Black,2013-08-02 10:48:09.520681,59.952922821
Black,2013-08-02 10:48:09.619914,59.7505111694
Black,2013-08-02 10:48:09.710867,59.5609550476
Black,2013-08-02 10:48:09.804230,59.3655090332
Black,2013-08-02 10:48:09.898309,59.1772537231
Black,2013-08-02 10:48:09.990735,58.9946784973
Black,2013-08-02 10:48:10.078850,58.814365387
Black,2013-08-02 10:48:10.176410,58.6286506653
Black,2013-08-02 10:48:10.270819,58.4346504211
Black,2013-08-02 10:48:10.370084,58.2535095215
Black,2013-08-02 10:48:10.465119,60.0623626709
Black,2013-08-02 10:48:10.557896,59.8781394958
Black,2013-08-02 10:48:10.653018,59.6910133362
Black,2013-08-02 10:48:10.745519,59.5023841858
Black,2013-08-02 10:48:10.839158,59.3213539124
Black,2013-08-02 10:48:10.937231,59.1360816956
Black,2013-08-02 10:48:11.031956,58.9480705261
Black,2013-08-02 10:48:11.119730,58.7732505798
Black,2013-08-02 10:48:11.207335,52.7441635132
Black,2013-08-02 10:48:11.296022,52.5928649902
Black,2013-08-02 10:48:11.391003,52.4332084656
Black,2013-08-02 10:48:11.478250,52.2855682373
Black,2013-08-02 10:48:11.564370,59.8618507385
Black,2013-08-02 10:48:11.655256,59.7004203796
Black,2013-08-02 10:48:11.739681,59.5325431824
Black,2013-08-02 10:48:11.827735,59.3592720032
Black,2013-08-02 10:48:11.916452,59.1941566467
Black,2013-08-02 10:48:12.010705,59.02003479
Black,2013-08-02 10:48:12.100453,58.8485183716
Black,2013-08-02 10:48:12.192796,53.0016517639
Black,2013-08-02 10:48:12.281867,52.8514938354
Black,2013-08-02 10:48:12.383786,52.7017631531
Black,2013-08-02 10:48:12.467652,52.5409927368
Black,2013-08-02 10:48:12.550956,52.4047012329
Black,2013-08-02 10:48:12.640476,59.732334137
Black,2013-08-02 10:48:12.725030,59.5690307617
Black,2013-08-02 10:48:12.817066,59.4037590027
Black,2013-08-02 10:48:12.907344,59.2399787903
Black,2013-08-02 10:48:12.992518,59.0825004578
Black,2013-08-02 10:48:13.080706,58.9216499329
Black,2013-08-02 10:48:13.167151,58.7633666992
Black,2013-08-02 10:48:13.258861,53.1082191467
Black,2013-08-02 10:48:13.353444,52.954044342
Black,2013-08-02 10:48:13.450630,52.805721283
Black,2013-08-02 10:48:13.552882,52.6397857666
Black,2013-08-02 10:48:13.651423,52.4841766357
Black,2013-08-02 10:48:13.746669,59.5484085083
Black,2013-08-02 10:48:13.840684,59.3755111694
Black,2013-08-02 10:48:13.939320,59.2067604065
Black,2013-08-02 10:48:14.036347,59.0361175537
Black,2013-08-02 10:48:14.124574,58.8754997253
Black,2013-08-02 10:48:14.221238,58.7090148926
Black,2013-08-02 10:48:14.317817,58.5426940918
Black,2013-08-02 10:48:14.417416,53.0637207031
Black,2013-08-02 10:48:14.508132,52.9181213379
Black,2013-08-02 10:48:14.599421,52.7768135071
Black,2013-08-02 10:48:14.691868,52.6370887756
Black,2013-08-02 10:48:14.790074,52.491607666
Black,2013-08-02 10:48:14.885766,59.3236885071
Black,2013-08-02 10:48:14.974310,59.1675720215
Black,2013-08-02 10:48:15.067798,59.0032577515
Black,2013-08-02 10:48:15.162178,58.846118927
Black,2013-08-02 10:48:15.257839,58.6854286194
Black,2013-08-02 10:48:15.353527,58.5218772888
Black,2013-08-02 10:48:15.451541,53.2156066895
Black,2013-08-02 10:48:15.545161,53.0654144287
Black,2013-08-02 10:48:15.642278,52.9220809937
Black,2013-08-02 10:48:15.736193,52.7783126831
Black,2013-08-02 10:48:15.842291,52.6412849426
Black,2013-08-02 10:48:15.928389,52.490032196
Black,2013-08-02 10:48:16.019556,52.3559570312
Black,2013-08-02 10:48:16.111218,58.9658088684
Black,2013-08-02 10:48:16.196826,58.817741394
Black,2013-08-02 10:48:16.288070,58.6672134399
Black,2013-08-02 10:48:16.382014,58.519733429
Black,2013-08-02 10:48:16.468564,58.3738098145
Black,2013-08-02 10:48:16.559599,53.2388725281
Black,2013-08-02 10:48:16.650040,53.1053657532
Black,2013-08-02 10:48:16.745555,52.9691886902
Black,2013-08-02 10:48:16.844200,52.8245124817
Black,2013-08-02 10:48:16.937896,52.6882209778
Black,2013-08-02 10:48:17.036772,52.5547981262
Black,2013-08-02 10:48:17.131960,52.4160118103
Black,2013-08-02 10:48:17.216045,52.2868080139
Black,2013-08-02 10:48:17.305219,52.1602249146
Black,2013-08-02 10:48:17.402412,58.5310935974
Black,2013-08-02 10:48:17.494890,58.3759384155
Black,2013-08-02 10:48:17.598879,59.8393974304
Black,2013-08-02 10:48:17.701961,53.2193756104
Black,2013-08-02 10:48:17.800490,53.0815391541
Black,2013-08-02 10:48:17.918553,52.9214820862
Black,2013-08-02 10:48:18.030885,52.7522926331
Black,2013-08-02 10:48:18.125278,52.6176223755
Black,2013-08-02 10:48:18.213135,52.4934921265
Black,2013-08-02 10:48:18.304090,52.3651313782
Black,2013-08-02 10:48:18.407257,52.2327537537
Black,2013-08-02 10:48:18.505314,52.0955619812
Black,2013-08-02 10:48:18.604911,51.9592819214
Black,2013-08-02 10:48:18.707499,59.6747970581
Black,2013-08-02 10:48:18.802508,53.2538261414
Black,2013-08-02 10:48:18.905468,53.1167182922
Black,2013-08-02 10:48:18.997321,52.9848747253
Black,2013-08-02 10:48:19.097380,52.849357605
Black,2013-08-02 10:48:19.191058,52.7183151245
Black,2013-08-02 10:48:19.285001,52.5910987854
Black,2013-08-02 10:48:19.374082,52.471031189
Black,2013-08-02 10:48:19.460705,52.3503837585
Black,2013-08-02 10:48:19.547057,52.2351493835
Black,2013-08-02 10:48:19.634099,52.2424316406
Black,2013-08-02 10:48:19.722121,52.2465782166
Black,2013-08-02 10:48:19.814259,52.258140564
Black,2013-08-02 10:48:19.907574,52.2626304626
Black,2013-08-02 10:48:19.997475,52.2650794983
Black,2013-08-02 10:48:20.087419,52.268497467
Black,2013-08-02 10:48:20.185491,58.4115982056
Black,2013-08-02 10:48:20.284300,58.4101676941
Black,2013-08-02 10:48:20.383127,58.3959960938
Black,2013-08-02 10:48:20.476713,52.2418289185
Black,2013-08-02 10:48:20.570634,52.2398834229
Black,2013-08-02 10:48:20.662893,52.2384719849
Black,2013-08-02 10:48:20.758992,52.2362861633
Black,2013-08-02 10:48:20.849066,52.2366294861
Black,2013-08-02 10:48:20.942938,52.2365951538
Black,2013-08-02 10:48:21.039521,52.2346458435
Black,2013-08-02 10:48:21.132527,52.2414627075
Black,2013-08-02 10:48:21.227086,58.380065918
Black,2013-08-02 10:48:21.322232,58.3740119934
Black,2013-08-02 10:48:21.413423,58.376789093
Black,2013-08-02 10:48:21.509878,52.2347106934
Black,2013-08-02 10:48:21.607400,52.2404022217
Black,2013-08-02 10:48:21.698000,52.2454299927
Black,2013-08-02 10:48:21.793132,52.2564697266
Black,2013-08-02 10:48:21.889417,52.2554130554
Black,2013-08-02 10:48:21.983121,52.2496109009
Black,2013-08-02 10:48:22.076031,52.248462677
Black,2013-08-02 10:48:22.169886,52.244972229
Black,2013-08-02 10:48:22.262799,52.2423744202
Black,2013-08-02 10:48:22.363084,58.3800582886
Black,2013-08-02 10:48:22.464067,58.3574066162
Black,2013-08-02 10:48:22.558069,58.3568077087
Black,2013-08-02 10:48:22.654044,52.2216873169
Black,2013-08-02 10:48:22.752339,52.2175559998
Black,2013-08-02 10:48:22.847263,52.219165802
Black,2013-08-02 10:48:22.943526,52.2063903809
Black,2013-08-02 10:48:23.027770,52.2025413513
Black,2013-08-02 10:48:23.116011,52.2066268921
Black,2013-08-02 10:48:23.204543,52.2137794495
Black,2013-08-02 10:48:23.291625,52.2122039795
Black,2013-08-02 10:48:23.382369,52.2193603516
Black,2013-08-02 10:48:23.476498,52.2245635986
Black,2013-08-02 10:48:23.567309,52.215549469
Black,2013-08-02 10:48:23.657587,52.2217674255
Black,2013-08-02 10:48:23.749989,52.2153015137
Black,2013-08-02 10:48:23.847544,52.2131614685
Black,2013-08-02 10:48:23.939856,52.2157707214
Black,2013-08-02 10:48:24.037061,52.2068328857
Black,2013-08-02 10:48:24.129563,52.2042999268
Black,2013-08-02 10:48:24.228312,52.1930046082
Black,2013-08-02 10:48:24.311386,52.19896698
Black,2013-08-02 10:48:24.407019,52.1962432861
Black,2013-08-02 10:48:24.500379,52.1925354004
Black,2013-08-02 10:48:24.589686,52.2007713318
Black,2013-08-02 10:48:24.688060,52.2008399963
Black,2013-08-02 10:48:24.781318,52.2028465271
Black,2013-08-02 10:48:24.881453,52.1912155151
Black,2013-08-02 10:48:24.973785,52.1913490295
Black,2013-08-02 10:48:25.069843,52.1927947998
Black,2013-08-02 10:48:25.162428,52.1957817078
Black,2013-08-02 10:48:25.252519,52.2108802795
Black,2013-08-02 10:48:25.346757,52.2166671753
Black,2013-08-02 10:48:25.436635,52.2108764648
Black,2013-08-02 10:48:25.525877,52.2173957825
Black,2013-08-02 10:48:25.622370,52.2039375305
Black,2013-08-02 10:48:25.714713,52.2024040222
Black,2013-08-02 10:48:25.806477,52.2015647888
Black,2013-08-02 10:48:25.895515,52.2014961243
Black,2013-08-02 10:48:25.992400,52.2002906799
Black,2013-08-02 10:48:26.086482,52.1981925964
Black,2013-08-02 10:48:26.183640,52.195274353
Black,2013-08-02 10:48:26.280673,52.1920509338
Black,2013-08-02 10:48:26.373162,52.1918869019
Black,2013-08-02 10:48:26.465697,52.1940307617
Black,2013-08-02 10:48:26.556046,52.1974372864
Black,2013-08-02 10:48:26.642326,52.2013931274
Black,2013-08-02 10:48:26.733473,52.1967964172
Black,2013-08-02 10:48:26.818651,52.2077865601
Black,2013-08-02 10:48:26.906000,52.2163848877
Black,2013-08-02 10:48:26.999782,52.2211341858
Black,2013-08-02 10:48:27.086714,52.2170677185
Black,2013-08-02 10:48:27.178924,52.2133827209
Black,2013-08-02 10:48:27.273153,52.2147827148
Black,2013-08-02 10:48:27.367643,52.198764801
Black,2013-08-02 10:48:27.458983,52.1973953247
Black,2013-08-02 10:48:27.558855,52.1787490845
Black,2013-08-02 10:48:27.649041,52.1804924011
Black,2013-08-02 10:48:27.743309,52.1807022095
Black,2013-08-02 10:48:27.834096,52.1837730408
Black,2013-08-02 10:48:27.927391,52.1853218079
Black,2013-08-02 10:48:28.021530,52.1932411194
Black,2013-08-02 10:48:28.110326,52.1958808899
Black,2013-08-02 10:48:28.204083,52.2009544373
Black,2013-08-02 10:48:28.298067,52.1973724365
Black,2013-08-02 10:48:28.401323,52.1881332397
Black,2013-08-02 10:48:28.489052,52.1910095215
Black,2013-08-02 10:48:28.572951,52.2032241821
Black,2013-08-02 10:48:28.660927,52.212852478
Black,2013-08-02 10:48:28.746009,52.2315826416
Black,2013-08-02 10:48:28.839539,52.2295951843
Black,2013-08-02 10:48:28.928890,52.2247467041
Black,2013-08-02 10:48:29.022398,52.2128715515
Black,2013-08-02 10:48:29.112570,52.2132568359
Black,2013-08-02 10:48:29.206291,52.2123184204
Black,2013-08-02 10:48:29.294148,52.2227325439
Black,2013-08-02 10:48:29.388663,52.2212791443
Black,2013-08-02 10:48:29.486358,52.2185783386
Black,2013-08-02 10:48:29.579476,52.2179031372
Black,2013-08-02 10:48:29.672466,52.2093276978
Black,2013-08-02 10:48:29.757786,52.2140960693
Black,2013-08-02 10:48:29.845305,52.2140274048
Black,2013-08-02 10:48:29.937153,52.2158851624
Black,2013-08-02 10:48:30.025224,52.2112007141
Black,2013-08-02 10:48:30.113304,52.2061042786
Black,2013-08-02 10:48:30.198765,52.2171592712
Black,2013-08-02 10:48:30.289620,52.2156562805
Black,2013-08-02 10:48:30.381185,52.2023735046
Black,2013-08-02 10:48:30.476150,52.193157196
Black,2013-08-02 10:48:30.568157,52.1851501465
Black,2013-08-02 10:48:30.655070,52.1824760437
Black,2013-08-02 10:48:30.742390,52.1789474487
Black,2013-08-02 10:48:30.828121,52.1793823242
Black,2013-08-02 10:48:30.920318,52.1813545227
Black,2013-08-02 10:48:31.007556,52.1764450073
Black,2013-08-02 10:48:31.096630,52.1870422363
Black,2013-08-02 10:48:31.183859,52.1846351624
Black,2013-08-02 10:48:31.268566,52.1839752197
Black,2013-08-02 10:48:31.360157,52.1864089966
Black,2013-08-02 10:48:31.452191,52.1783256531
Black,2013-08-02 10:48:31.547640,75.1920547485
Black,2013-08-02 10:48:31.645692,75.1744995117
Black,2013-08-02 10:48:31.740374,75.1607818604
Black,2013-08-02 10:48:31.837308,75.1348495483
Black,2013-08-02 10:48:31.927015,75.1257858276
Black,2013-08-02 10:48:32.019028,75.1361618042
Black,2013-08-02 10:48:32.108267,75.1383361816
Black,2013-08-02 10:48:32.196108,75.1446075439
Black,2013-08-02 10:48:32.286504,75.1332244873
Black,2013-08-02 10:48:32.379636,75.128692627
Black,2013-08-02 10:48:32.473354,75.1130218506
Black,2013-08-02 10:48:32.556644,75.1192855835
Black,2013-08-02 10:48:32.650380,75.1135406494
Black,2013-08-02 10:48:32.738297,76.6446304321
Black,2013-08-02 10:48:32.824320,76.6467819214
Black,2013-08-02 10:48:32.910125,76.6427001953
Black,2013-08-02 10:48:33.000504,76.6343460083
Black,2013-08-02 10:48:33.090517,76.6296615601
Black,2013-08-02 10:48:33.181130,76.6238861084
Black,2013-08-02 10:48:33.276481,76.6268157959
Black,2013-08-02 10:48:33.363766,76.6084060669
Black,2013-08-02 10:48:33.453953,75.0734405518
Black,2013-08-02 10:48:33.542324,75.0831680298
Black,2013-08-02 10:48:33.627899,75.0818634033
Black,2013-08-02 10:48:33.712854,75.0904998779
Black,2013-08-02 10:48:33.801530,76.6273422241
Black,2013-08-02 10:48:33.890500,76.6260528564
Black,2013-08-02 10:48:33.978083,76.6485137939
Black,2013-08-02 10:48:34.069113,76.6592102051
Black,2013-08-02 10:48:34.159325,76.6445007324
Black,2013-08-02 10:48:34.244905,75.1139755249
Black,2013-08-02 10:48:34.335840,75.1100540161
Black,2013-08-02 10:48:34.431694,75.0952682495
Black,2013-08-02 10:48:34.522124,75.1030654907
Black,2013-08-02 10:48:34.612960,76.6574478149
Black,2013-08-02 10:48:34.700247,76.6639022827
Black,2013-08-02 10:48:34.784009,76.6877365112
Black,2013-08-02 10:48:34.869410,76.7134552002
Black,2013-08-02 10:48:34.953386,76.7341690063
Black,2013-08-02 10:48:35.042035,75.2240371704
Black,2013-08-02 10:48:35.128088,75.2428512573
Black,2013-08-02 10:48:35.217063,75.2619628906
Black,2013-08-02 10:48:35.309473,75.2749786377
Black,2013-08-02 10:48:35.395842,76.8148803711
Black,2013-08-02 10:48:35.488788,76.8243103027
Black,2013-08-02 10:48:35.578135,76.8215179443
Black,2013-08-02 10:48:35.668254,76.8208312988
Black,2013-08-02 10:48:35.760151,76.8116912842
Black,2013-08-02 10:48:35.848335,75.2854232788
Black,2013-08-02 10:48:35.938785,75.2868041992
Black,2013-08-02 10:48:36.029800,75.2929611206
Black,2013-08-02 10:48:36.119778,76.830871582
Black,2013-08-02 10:48:36.214903,76.8284225464
Black,2013-08-02 10:48:36.303527,76.8245162964
Black,2013-08-02 10:48:36.403518,76.8115310669
Black,2013-08-02 10:48:36.489389,76.7979049683
Black,2013-08-02 10:48:36.583691,76.7885284424
Black,2013-08-02 10:48:36.678087,76.7777404785
Black,2013-08-02 10:48:36.775896,76.7647247314
Black,2013-08-02 10:48:36.870182,76.7419433594
Black,2013-08-02 10:48:36.955862,76.7311859131
Black,2013-08-02 10:48:37.046096,76.7282714844
Black,2013-08-02 10:48:37.131308,76.7229614258
Black,2013-08-02 10:48:37.221432,76.7316741943
Black,2013-08-02 10:48:37.305901,76.7314300537
Black,2013-08-02 10:48:37.391721,76.7434616089
Black,2013-08-02 10:48:37.483428,76.7497253418
Black,2013-08-02 10:48:37.572898,76.7490692139
Black,2013-08-02 10:48:37.668045,76.7466888428
Black,2013-08-02 10:48:37.756092,76.747543335
Black,2013-08-02 10:48:37.850701,76.7394943237
Black,2013-08-02 10:48:37.938137,50.6559944153
Black,2013-08-02 10:48:38.033983,50.6494445801
Black,2013-08-02 10:48:38.123677,50.6487731934
Black,2013-08-02 10:48:38.215965,50.6485366821
Black,2013-08-02 10:48:38.304122,50.642665863
Black,2013-08-02 10:48:38.400586,50.6321258545
Black,2013-08-02 10:48:38.492598,50.6196289062
Black,2013-08-02 10:48:38.586799,50.6116065979
Black,2013-08-02 10:48:38.682900,76.6727523804
Black,2013-08-02 10:48:38.774696,76.6601791382
Black,2013-08-02 10:48:38.873075,50.5867233276
Black,2013-08-02 10:48:38.963642,50.5839881897
Black,2013-08-02 10:48:39.058239,50.5720863342
Black,2013-08-02 10:48:39.152743,50.5710754395
Black,2013-08-02 10:48:39.252707,50.5594177246
Black,2013-08-02 10:48:39.347733,50.5572242737
Black,2013-08-02 10:48:39.438358,50.5681533813
Black,2013-08-02 10:48:39.523649,50.5712814331
Black,2013-08-02 10:48:39.611503,50.5935096741
Black,2013-08-02 10:48:39.701089,50.6034927368
Black,2013-08-02 10:48:39.786895,50.6100959778
Black,2013-08-02 10:48:39.875744,50.6047286987
Black,2013-08-02 10:48:39.968346,50.6057090759
Black,2013-08-02 10:48:40.055696,50.601108551
Black,2013-08-02 10:48:40.145885,50.5986747742
Black,2013-08-02 10:48:40.233224,50.5962333679
Black,2013-08-02 10:48:40.319458,50.6047286987
Black,2013-08-02 10:48:40.417295,50.5998687744
Black,2013-08-02 10:48:40.503876,50.6064109802
Black,2013-08-02 10:48:40.587762,50.6219558716
Black,2013-08-02 10:48:40.682458,50.6361198425
Black,2013-08-02 10:48:40.781189,50.6364936829
Black,2013-08-02 10:48:40.880886,50.6290588379
Black,2013-08-02 10:48:40.978267,50.6253242493
Black,2013-08-02 10:48:41.079652,50.6133956909
Black,2013-08-02 10:48:41.168989,50.6158256531
Black,2013-08-02 10:48:41.258038,50.6253318787
Black,2013-08-02 10:48:41.346782,50.6310195923
Black,2013-08-02 10:48:41.438369,50.6325302124
Black,2013-08-02 10:48:41.531355,50.6336364746
Black,2013-08-02 10:48:41.627725,50.6280784607
Black,2013-08-02 10:48:41.724021,50.6184501648
Black,2013-08-02 10:48:41.819579,50.6091117859
Black,2013-08-02 10:48:41.909337,50.6005439758
Black,2013-08-02 10:48:42.001785,50.6156997681
Black,2013-08-02 10:48:42.094093,50.6051559448
Black,2013-08-02 10:48:42.186359,50.6029701233
Black,2013-08-02 10:48:42.275644,50.6073875427
Black,2013-08-02 10:48:42.371458,50.6121177673
Black,2013-08-02 10:48:42.466502,50.6062774658
Black,2013-08-02 10:48:42.563749,50.605758667
Black,2013-08-02 10:48:42.651150,50.6093330383
Black,2013-08-02 10:48:42.738638,50.6183204651
Black,2013-08-02 10:48:42.821333,50.6320838928
Black,2013-08-02 10:48:42.913614,50.6369438171
Black,2013-08-02 10:48:42.999751,50.6435089111
Black,2013-08-02 10:48:43.092724,50.6414222717
Black,2013-08-02 10:48:43.176673,50.6516151428
Black,2013-08-02 10:48:43.262766,50.6673164368
Black,2013-08-02 10:48:43.349092,50.6732444763
Black,2013-08-02 10:48:43.433033,50.6832199097
Black,2013-08-02 10:48:43.517858,50.6930847168
Black,2013-08-02 10:48:43.603787,50.7053260803
Black,2013-08-02 10:48:43.695614,50.7120666504
Black,2013-08-02 10:48:43.785071,50.7109794617
Black,2013-08-02 10:48:43.880917,50.7199783325
Black,2013-08-02 10:48:43.974577,50.7203788757
Black,2013-08-02 10:48:44.069421,50.7171478271
Black,2013-08-02 10:48:44.162697,50.7254066467
Black,2013-08-02 10:48:44.260595,50.7214431763
Black,2013-08-02 10:48:44.355981,50.7164306641
Black,2013-08-02 10:48:44.452414,50.7071228027
Black,2013-08-02 10:48:44.547356,50.7110099792
Black,2013-08-02 10:48:44.640971,50.7051086426
Black,2013-08-02 10:48:44.734198,50.701385498
Black,2013-08-02 10:48:44.827902,50.6957435608
Black,2013-08-02 10:48:44.921029,50.694190979
Black,2013-08-02 10:48:45.013471,50.6883354187
Black,2013-08-02 10:48:45.104369,50.6800384521
Black,2013-08-02 10:48:45.199093,50.6729698181
Black,2013-08-02 10:48:45.289263,50.6798248291
Black,2013-08-02 10:48:45.384766,50.6653060913
Black,2013-08-02 10:48:45.474539,50.6622695923
Black,2013-08-02 10:48:45.571309,50.6521759033
Black,2013-08-02 10:48:45.662414,50.6495361328
Black,2013-08-02 10:48:45.753864,50.6400413513
Black,2013-08-02 10:48:45.850658,50.6329994202
Black,2013-08-02 10:48:45.938993,50.6340065002
Black,2013-08-02 10:48:46.027193,50.6607933044
Black,2013-08-02 10:48:46.110324,50.6765174866
Black,2013-08-02 10:48:46.195596,50.6823577881
Black,2013-08-02 10:48:46.281186,50.6910552979
Black,2013-08-02 10:48:46.368978,50.7038345337
Black,2013-08-02 10:48:46.453730,50.6981620789
Black,2013-08-02 10:48:46.542676,50.6998023987
Black,2013-08-02 10:48:46.629615,50.7087745667
Black,2013-08-02 10:48:46.714069,50.7090415955
Black,2013-08-02 10:48:46.803459,50.7046165466
Black,2013-08-02 10:48:46.889247,50.7033309937
Black,2013-08-02 10:48:46.971626,50.7101631165
Black,2013-08-02 10:48:47.059821,50.7079277039
Black,2013-08-02 10:48:47.146280,50.7170677185
Black,2013-08-02 10:48:47.239594,50.7245178223
Black,2013-08-02 10:48:47.326001,50.7283706665
Black,2013-08-02 10:48:47.411889,50.7369651794
Black,2013-08-02 10:48:47.501056,50.7551269531
Black,2013-08-02 10:48:47.590042,50.7506523132
Black,2013-08-02 10:48:47.682954,50.7529220581
Black,2013-08-02 10:48:47.773011,50.7562599182
Black,2013-08-02 10:48:47.859376,50.7693939209
Black,2013-08-02 10:48:47.948791,50.7758789062
Black,2013-08-02 10:48:48.032049,50.7839431763
Black,2013-08-02 10:48:48.115496,50.799785614
Black,2013-08-02 10:48:48.196911,50.8133888245
Black,2013-08-02 10:48:48.281137,52.368221283
Black,2013-08-02 10:48:48.371733,50.8368682861
Black,2013-08-02 10:48:48.460543,50.8467292786
Black,2013-08-02 10:48:48.551339,50.8551483154
Black,2013-08-02 10:48:48.635240,50.8615493774
Black,2013-08-02 10:48:48.722532,50.8753128052
Black,2013-08-02 10:48:48.820470,50.8780593872
Black,2013-08-02 10:48:48.915138,50.866443634
Black,2013-08-02 10:48:49.009203,50.8662528992
Black,2013-08-02 10:48:49.107244,50.8630104065
Black,2013-08-02 10:48:49.191644,50.8721351624
Black,2013-08-02 10:48:49.283558,52.4181251526
Black,2013-08-02 10:48:49.379586,52.4243392944
Black,2013-08-02 10:48:49.467110,52.4259300232
Black,2013-08-02 10:48:49.554686,52.4350662231
Black,2013-08-02 10:48:49.646185,50.8988456726
Black,2013-08-02 10:48:49.742391,50.899269104
Black,2013-08-02 10:48:49.840445,50.8961105347
Black,2013-08-02 10:48:49.933717,50.896282196
Black,2013-08-02 10:48:50.019055,50.9012260437
Black,2013-08-02 10:48:50.114346,50.8975524902
Black,2013-08-02 10:48:50.213270,50.8892631531
Black,2013-08-02 10:48:50.305989,52.4241027832
Black,2013-08-02 10:48:50.406664,52.4077453613
Black,2013-08-02 10:48:50.497569,52.4030609131
Black,2013-08-02 10:48:50.598720,52.3816986084
Black,2013-08-02 10:48:50.692045,52.3728904724
Black,2013-08-02 10:48:50.784809,52.3707580566
Black,2013-08-02 10:48:50.881789,50.8161888123
Black,2013-08-02 10:48:50.977582,50.8145256042
Black,2013-08-02 10:48:51.071189,50.8092727661
Black,2013-08-02 10:48:51.165308,50.8019256592
Black,2013-08-02 10:48:51.258309,50.7993812561
Black,2013-08-02 10:48:51.354115,50.7986679077
Black,2013-08-02 10:48:51.449175,52.3370323181
Black,2013-08-02 10:48:51.550254,52.3173103333
Black,2013-08-02 10:48:51.641299,52.3023986816
Black,2013-08-02 10:48:51.728500,52.303527832
Black,2013-08-02 10:48:51.816457,52.304649353
Black,2013-08-02 10:48:51.907250,52.3031539917
Black,2013-08-02 10:48:51.995005,52.3012886047
Black,2013-08-02 10:48:52.088128,52.3008728027
Black,2013-08-02 10:48:52.176722,50.7581291199
Black,2013-08-02 10:48:52.264226,50.7633399963
Black,2013-08-02 10:48:52.367592,50.7583122253
Black,2013-08-02 10:48:52.463400,50.744884491
Black,2013-08-02 10:48:52.562139,50.7513008118
Black,2013-08-02 10:48:52.653705,52.3001289368
Black,2013-08-02 10:48:52.752428,52.2968292236
Black,2013-08-02 10:48:52.849317,52.3026695251
Black,2013-08-02 10:48:52.943633,52.2971076965
Black,2013-08-02 10:48:53.032633,52.3126792908
Black,2013-08-02 10:48:53.128520,52.3059806824
Black,2013-08-02 10:48:53.222463,52.3112564087
Black,2013-08-02 10:48:53.315076,52.31199646
Black,2013-08-02 10:48:53.412713,50.7753372192
Black,2013-08-02 10:48:53.496421,50.7837486267
Black,2013-08-02 10:48:53.580441,50.7943992615
Black,2013-08-02 10:48:53.674230,52.3282775879
Black,2013-08-02 10:48:53.762571,52.3403053284
Black,2013-08-02 10:48:53.854626,52.3461494446
Black,2013-08-02 10:48:53.949157,52.3448143005
Black,2013-08-02 10:48:54.039603,52.3491210938
Black,2013-08-02 10:48:54.128376,52.3529624939
Black,2013-08-02 10:48:54.223226,52.3565979004
Black,2013-08-02 10:48:54.311987,52.3684654236
Black,2013-08-02 10:48:54.411471,52.353225708
Black,2013-08-02 10:48:54.498372,52.3713264465
Black,2013-08-02 10:48:54.596707,50.8362998962
Black,2013-08-02 10:48:54.680766,50.8397102356
Black,2013-08-02 10:48:54.773007,52.3823165894
Black,2013-08-02 10:48:54.875853,52.3881530762
Black,2013-08-02 10:48:54.970060,52.3736381531
Black,2013-08-02 10:48:55.060750,52.3707542419
Black,2013-08-02 10:48:55.157215,52.3676872253
Black,2013-08-02 10:48:55.252495,52.3619041443
Black,2013-08-02 10:48:55.351129,52.3525733948
Black,2013-08-02 10:48:55.447891,52.3393249512
Black,2013-08-02 10:48:55.536740,52.3357505798
Black,2013-08-02 10:48:55.624925,52.3368682861
Black,2013-08-02 10:48:55.722838,52.3414268494
Black,2013-08-02 10:48:55.813209,52.3478889465
Black,2013-08-02 10:48:55.905978,52.347076416
Black,2013-08-02 10:48:55.998611,52.346912384
Black,2013-08-02 10:48:56.087996,52.354839325
Black,2013-08-02 10:48:56.178576,52.3600120544
Black,2013-08-02 10:48:56.276897,52.3530082703
Black,2013-08-02 10:48:56.377746,52.3467941284
Black,2013-08-02 10:48:56.464300,52.3505058289
Black,2013-08-02 10:48:56.568453,52.3523788452
Black,2013-08-02 10:48:56.650530,52.3724021912
Black,2013-08-02 10:48:56.743646,52.3782920837
Black,2013-08-02 10:48:56.836848,52.4047431946
Black,2013-08-02 10:48:56.925390,52.4447059631
Black,2013-08-02 10:48:57.019072,52.4492607117
Black,2013-08-02 10:48:57.117858,52.4408836365
Black,2013-08-02 10:48:57.209920,52.4401245117
Black,2013-08-02 10:48:57.300906,52.4457550049
Black,2013-08-02 10:48:57.389445,52.4596061707
Black,2013-08-02 10:48:57.484180,52.4718856812
Black,2013-08-02 10:48:57.579970,52.4723243713
Black,2013-08-02 10:48:57.670360,52.4834938049
Black,2013-08-02 10:48:57.756294,52.501953125
Black,2013-08-02 10:48:57.848206,52.5074386597
Black,2013-08-02 10:48:57.941563,52.5176200867
Black,2013-08-02 10:48:58.034428,52.5202789307
Black,2013-08-02 10:48:58.129341,52.5171966553
Black,2013-08-02 10:48:58.221861,52.5124015808
Black,2013-08-02 10:48:58.316470,52.5111045837
Black,2013-08-02 10:48:58.412434,52.4932403564
Black,2013-08-02 10:48:58.503172,52.4853515625
Black,2013-08-02 10:48:58.596987,52.4783325195
Black,2013-08-02 10:48:58.684971,52.476146698
Black,2013-08-02 10:48:58.775571,52.4774742126
Black,2013-08-02 10:48:58.870081,52.4788398743
