Start time: 1372861986.04, Players: 1
End time: 1372862192.3, Score: 4800
Black,2013-07-03 10:33:13.093722,68.2774429321
Black,2013-07-03 10:33:13.203177,66.2941741943
Black,2013-07-03 10:33:13.293698,64.5650787354
Black,2013-07-03 10:33:13.394619,78.618888855
Black,2013-07-03 10:33:13.493721,76.6489105225
Black,2013-07-03 10:33:13.596734,74.705581665
Black,2013-07-03 10:33:13.699806,72.8392944336
Black,2013-07-03 10:33:13.801982,71.0891571045
Black,2013-07-03 10:33:13.908911,69.3436737061
Black,2013-07-03 10:33:14.010743,67.75440979
Black,2013-07-03 10:33:14.110515,66.2268066406
Black,2013-07-03 10:33:14.213292,64.7933883667
Black,2013-07-03 10:33:14.318417,76.0527420044
Black,2013-07-03 10:33:14.417520,74.4555130005
Black,2013-07-03 10:33:14.506453,146.054229736
Black,2013-07-03 10:33:14.603676,71.6351470947
Black,2013-07-03 10:33:14.701368,70.317199707
Black,2013-07-03 10:33:14.802026,68.9616851807
Black,2013-07-03 10:33:14.890316,67.7691497803
Black,2013-07-03 10:33:14.987862,66.5652770996
Black,2013-07-03 10:33:15.089400,65.3547439575
Black,2013-07-03 10:33:15.189654,64.2264633179
Black,2013-07-03 10:33:15.285129,63.0783042908
Black,2013-07-03 10:33:15.385147,144.754241943
Black,2013-07-03 10:33:15.484889,142.266372681
Black,2013-07-03 10:33:15.584110,139.821151733
Black,2013-07-03 10:33:15.679620,147.505706787
Black,2013-07-03 10:33:15.781671,145.192886353
Black,2013-07-03 10:33:15.880195,66.6769561768
Black,2013-07-03 10:33:15.991638,65.5598297119
Black,2013-07-03 10:33:16.117150,64.2703857422
Black,2013-07-03 10:33:16.215953,63.2943267822
Black,2013-07-03 10:33:16.313249,62.3494720459
Black,2013-07-03 10:33:16.412856,61.4812774658
Black,2013-07-03 10:33:16.511030,51.9352912903
Black,2013-07-03 10:33:16.609415,51.2298660278
Black,2013-07-03 10:33:16.712424,143.017562866
Black,2013-07-03 10:33:16.819680,66.3222198486
Black,2013-07-03 10:33:16.920732,65.3811569214
Black,2013-07-03 10:33:17.021505,64.5144958496
Black,2013-07-03 10:33:17.122014,63.6534385681
Black,2013-07-03 10:33:17.223919,62.8065032959
Black,2013-07-03 10:33:17.318183,62.0129737854
Black,2013-07-03 10:33:17.422922,61.2093505859
Black,2013-07-03 10:33:17.519901,52.8981590271
Black,2013-07-03 10:33:17.625525,52.2129135132
Black,2013-07-03 10:33:17.724721,66.2999954224
Black,2013-07-03 10:33:17.816345,65.5491790771
Black,2013-07-03 10:33:17.922288,64.7338104248
Black,2013-07-03 10:33:18.010050,64.0237960815
Black,2013-07-03 10:33:18.108172,63.3184661865
Black,2013-07-03 10:33:18.212167,62.6019325256
Black,2013-07-03 10:33:18.308852,61.87059021
Black,2013-07-03 10:33:18.407513,61.1720428467
Black,2013-07-03 10:33:18.502109,67.2397766113
Black,2013-07-03 10:33:18.600092,66.5379943848
Black,2013-07-03 10:33:18.692235,65.8537445068
Black,2013-07-03 10:33:18.787572,65.1482925415
Black,2013-07-03 10:33:18.884825,64.4930114746
Black,2013-07-03 10:33:18.980491,63.8091239929
Black,2013-07-03 10:33:19.073343,63.1912269592
Black,2013-07-03 10:33:19.167452,62.6043548584
Black,2013-07-03 10:33:19.260115,61.9802246094
Black,2013-07-03 10:33:19.364075,67.4706115723
Black,2013-07-03 10:33:19.465052,66.7697143555
Black,2013-07-03 10:33:19.568477,66.0735244751
Black,2013-07-03 10:33:19.663681,65.4312667847
Black,2013-07-03 10:33:19.759073,64.8402328491
Black,2013-07-03 10:33:19.856759,64.2048187256
Black,2013-07-03 10:33:19.957508,63.6206321716
Black,2013-07-03 10:33:20.052700,63.0227737427
Black,2013-07-03 10:33:20.152639,62.4299278259
Black,2013-07-03 10:33:20.246373,67.4852828979
Black,2013-07-03 10:33:20.345554,66.8834915161
Black,2013-07-03 10:33:20.436917,66.2984924316
Black,2013-07-03 10:33:20.537257,65.7073898315
Black,2013-07-03 10:33:20.640387,65.1172943115
Black,2013-07-03 10:33:20.737707,64.5406417847
Black,2013-07-03 10:33:20.840114,63.9552764893
Black,2013-07-03 10:33:20.942356,63.3771629333
Black,2013-07-03 10:33:21.042092,62.798740387
Black,2013-07-03 10:33:21.136429,62.3099021912
Black,2013-07-03 10:33:21.237820,66.9381713867
Black,2013-07-03 10:33:21.332188,66.3548202515
Black,2013-07-03 10:33:21.435806,65.7957077026
Black,2013-07-03 10:33:21.534410,65.2494125366
Black,2013-07-03 10:33:21.640731,64.6778411865
Black,2013-07-03 10:33:21.740793,64.1526641846
Black,2013-07-03 10:33:21.836275,63.6147499084
Black,2013-07-03 10:33:21.926332,63.1731834412
Black,2013-07-03 10:33:22.023016,62.6769638062
Black,2013-07-03 10:33:22.123054,66.9741134644
Black,2013-07-03 10:33:22.216902,66.4808197021
Black,2013-07-03 10:33:22.318438,65.9545822144
Black,2013-07-03 10:33:22.418825,65.4077606201
Black,2013-07-03 10:33:22.526237,64.8998794556
Black,2013-07-03 10:33:22.625268,64.4033508301
Black,2013-07-03 10:33:22.724367,63.9214668274
Black,2013-07-03 10:33:22.827054,63.4178466797
Black,2013-07-03 10:33:22.924840,62.9313735962
Black,2013-07-03 10:33:23.017639,62.5095481873
Black,2013-07-03 10:33:23.115039,66.5049591064
Black,2013-07-03 10:33:23.208590,66.0195236206
Black,2013-07-03 10:33:23.307445,65.571647644
Black,2013-07-03 10:33:23.410742,65.0824661255
Black,2013-07-03 10:33:23.509149,64.6175689697
Black,2013-07-03 10:33:23.609275,64.1591033936
Black,2013-07-03 10:33:23.709195,63.6885032654
Black,2013-07-03 10:33:23.812259,63.2539100647
Black,2013-07-03 10:33:23.910623,62.7950439453
Black,2013-07-03 10:33:24.021741,62.3326301575
Black,2013-07-03 10:33:24.124834,61.8890647888
Black,2013-07-03 10:33:24.220518,65.5763397217
Black,2013-07-03 10:33:24.320043,65.1321029663
Black,2013-07-03 10:33:24.414814,64.713180542
Black,2013-07-03 10:33:24.516420,64.2801132202
Black,2013-07-03 10:33:24.611671,63.8482704163
Black,2013-07-03 10:33:24.706074,63.4480323792
Black,2013-07-03 10:33:24.804919,63.0534286499
Black,2013-07-03 10:33:24.898924,62.6551437378
Black,2013-07-03 10:33:24.995372,77.8488540649
Black,2013-07-03 10:33:25.095128,77.3571090698
Black,2013-07-03 10:33:25.193102,76.8546295166
Black,2013-07-03 10:33:25.290909,76.3903274536
Black,2013-07-03 10:33:25.381492,64.5322265625
Black,2013-07-03 10:33:25.470055,64.1680145264
Black,2013-07-03 10:33:25.561053,63.8247642517
Black,2013-07-03 10:33:25.656675,63.4400520325
Black,2013-07-03 10:33:25.748999,63.0751686096
Black,2013-07-03 10:33:25.851660,77.4464492798
Black,2013-07-03 10:33:25.957045,76.9522781372
Black,2013-07-03 10:33:26.042351,76.5205612183
Black,2013-07-03 10:33:26.135667,76.1130065918
Black,2013-07-03 10:33:26.241585,64.8279037476
Black,2013-07-03 10:33:26.345927,64.4210357666
Black,2013-07-03 10:33:26.448104,64.0338516235
Black,2013-07-03 10:33:26.554551,63.6375465393
Black,2013-07-03 10:33:26.651328,77.3165969849
Black,2013-07-03 10:33:26.748761,76.8779220581
Black,2013-07-03 10:33:26.846704,76.448059082
Black,2013-07-03 10:33:26.947659,76.0091247559
Black,2013-07-03 10:33:27.049140,65.2594451904
Black,2013-07-03 10:33:27.148230,64.8847045898
Black,2013-07-03 10:33:27.243548,64.5360641479
Black,2013-07-03 10:33:27.341111,64.1835403442
Black,2013-07-03 10:33:27.435004,63.8352584839
Black,2013-07-03 10:33:27.534864,76.8805236816
Black,2013-07-03 10:33:27.639469,76.4260101318
Black,2013-07-03 10:33:27.733484,76.0212020874
Black,2013-07-03 10:33:27.827840,75.6374435425
Black,2013-07-03 10:33:27.928461,65.3966217041
Black,2013-07-03 10:33:28.031373,65.0391540527
Black,2013-07-03 10:33:28.130357,64.6935501099
Black,2013-07-03 10:33:28.230848,64.3505477905
Black,2013-07-03 10:33:28.328711,64.0027618408
Black,2013-07-03 10:33:28.428985,76.3875427246
Black,2013-07-03 10:33:28.523775,76.02368927
Black,2013-07-03 10:33:28.627684,75.6115264893
Black,2013-07-03 10:33:28.728981,68.942489624
Black,2013-07-03 10:33:28.823129,65.4711456299
Black,2013-07-03 10:33:28.930362,65.1296920776
Black,2013-07-03 10:33:29.023474,64.7969665527
Black,2013-07-03 10:33:29.125576,64.472038269
Black,2013-07-03 10:33:29.218089,64.1556396484
Black,2013-07-03 10:33:29.322227,63.829624176
Black,2013-07-03 10:33:29.416370,63.5203781128
Black,2013-07-03 10:33:29.517927,63.2044334412
Black,2013-07-03 10:33:29.619164,68.8866882324
Black,2013-07-03 10:33:29.712881,77.4848480225
Black,2013-07-03 10:33:29.812696,77.1189041138
Black,2013-07-03 10:33:29.911618,64.9324111938
Black,2013-07-03 10:33:30.007921,64.6137390137
Black,2013-07-03 10:33:30.095573,64.3245162964
Black,2013-07-03 10:33:30.193026,64.0300979614
Black,2013-07-03 10:33:30.283033,63.7535667419
Black,2013-07-03 10:33:30.381147,63.4694137573
Black,2013-07-03 10:33:30.484657,63.1484451294
Black,2013-07-03 10:33:30.589039,77.1137390137
Black,2013-07-03 10:33:30.689061,76.7416534424
Black,2013-07-03 10:33:30.778383,65.0877380371
Black,2013-07-03 10:33:30.881648,64.7933349609
Black,2013-07-03 10:33:30.990758,64.4601211548
Black,2013-07-03 10:33:31.089146,64.1587371826
Black,2013-07-03 10:33:31.188009,63.8722229004
Black,2013-07-03 10:33:31.287127,63.5782928467
Black,2013-07-03 10:33:31.391936,63.2658538818
Black,2013-07-03 10:33:31.493530,76.6720199585
Black,2013-07-03 10:33:31.591486,76.3316726685
Black,2013-07-03 10:33:31.708655,65.0844497681
Black,2013-07-03 10:33:31.813306,64.7689666748
Black,2013-07-03 10:33:31.908512,64.4943466187
Black,2013-07-03 10:33:32.009746,64.201713562
Black,2013-07-03 10:33:32.112112,63.914516449
Black,2013-07-03 10:33:32.211274,63.6415214539
Black,2013-07-03 10:33:32.301454,63.3666687012
Black,2013-07-03 10:33:32.401421,63.1063842773
Black,2013-07-03 10:33:32.500982,65.444732666
Black,2013-07-03 10:33:32.593091,65.1676254272
Black,2013-07-03 10:33:32.689733,64.9125595093
Black,2013-07-03 10:33:32.790416,64.6307678223
Black,2013-07-03 10:33:32.894275,64.3504104614
Black,2013-07-03 10:33:32.990416,64.0794830322
Black,2013-07-03 10:33:33.095627,63.7914924622
Black,2013-07-03 10:33:33.203305,63.500377655
Black,2013-07-03 10:33:33.297150,63.234992981
Black,2013-07-03 10:33:33.392628,62.9790077209
Black,2013-07-03 10:33:33.491757,65.2468414307
Black,2013-07-03 10:33:33.584409,64.9782943726
Black,2013-07-03 10:33:33.679904,64.7298355103
Black,2013-07-03 10:33:33.782710,64.4631118774
Black,2013-07-03 10:33:33.888537,64.1823425293
Black,2013-07-03 10:33:34.000964,63.8911781311
Black,2013-07-03 10:33:34.108215,63.6123809814
Black,2013-07-03 10:33:34.242431,63.2899627686
Black,2013-07-03 10:33:34.364181,62.9665260315
Black,2013-07-03 10:33:34.478496,65.0760421753
Black,2013-07-03 10:33:34.579660,64.798500061
Black,2013-07-03 10:33:34.675049,64.5463485718
Black,2013-07-03 10:33:34.775185,64.311630249
Black,2013-07-03 10:33:34.876625,64.0493164062
Black,2013-07-03 10:33:34.973951,63.7970199585
Black,2013-07-03 10:33:35.072562,63.5546646118
Black,2013-07-03 10:33:35.167312,63.3064613342
Black,2013-07-03 10:33:35.267347,63.0641288757
Black,2013-07-03 10:33:35.364608,62.8299980164
Black,2013-07-03 10:33:35.465057,64.9076309204
Black,2013-07-03 10:33:35.555991,64.6736907959
Black,2013-07-03 10:33:35.647100,64.4408493042
Black,2013-07-03 10:33:35.739116,64.2097244263
Black,2013-07-03 10:33:35.844239,63.9749603271
Black,2013-07-03 10:33:35.946324,63.7189712524
Black,2013-07-03 10:33:36.040075,63.4861831665
Black,2013-07-03 10:33:36.142224,63.2618637085
Black,2013-07-03 10:33:36.229979,63.031337738
Black,2013-07-03 10:33:36.332668,65.0467605591
Black,2013-07-03 10:33:36.428993,64.7956085205
Black,2013-07-03 10:33:36.527909,64.574180603
Black,2013-07-03 10:33:36.630115,64.3353805542
Black,2013-07-03 10:33:36.725571,64.101272583
Black,2013-07-03 10:33:36.824329,63.8724708557
Black,2013-07-03 10:33:36.927482,63.6298904419
Black,2013-07-03 10:33:37.029698,63.3870353699
Black,2013-07-03 10:33:37.128596,63.16588974
Black,2013-07-03 10:33:37.232189,62.9378242493
Black,2013-07-03 10:33:37.328472,64.8632583618
Black,2013-07-03 10:33:37.433817,64.6288375854
Black,2013-07-03 10:33:37.526282,64.4093704224
Black,2013-07-03 10:33:37.623196,64.1879043579
Black,2013-07-03 10:33:37.722120,63.9602813721
Black,2013-07-03 10:33:37.819890,63.74609375
Black,2013-07-03 10:33:37.917923,63.5226020813
Black,2013-07-03 10:33:38.022085,63.2895393372
Black,2013-07-03 10:33:38.127093,63.0588035583
Black,2013-07-03 10:33:38.227237,64.9317321777
Black,2013-07-03 10:33:38.332013,64.6968917847
Black,2013-07-03 10:33:38.428185,64.4799957275
Black,2013-07-03 10:33:38.527935,64.258972168
Black,2013-07-03 10:33:38.630384,64.0328063965
Black,2013-07-03 10:33:38.725133,63.8182792664
Black,2013-07-03 10:33:38.824888,63.6092605591
Black,2013-07-03 10:33:38.929646,63.3793945312
Black,2013-07-03 10:33:39.026291,63.1641235352
Black,2013-07-03 10:33:39.131588,64.9833755493
Black,2013-07-03 10:33:39.228752,64.7600708008
Black,2013-07-03 10:33:39.326350,64.5392227173
Black,2013-07-03 10:33:39.425993,64.3280487061
Black,2013-07-03 10:33:39.522652,64.1178436279
Black,2013-07-03 10:33:39.620093,63.915019989
Black,2013-07-03 10:33:39.720317,63.6962547302
Black,2013-07-03 10:33:39.822645,63.4941482544
Black,2013-07-03 10:33:39.920931,63.2808151245
Black,2013-07-03 10:33:40.017941,65.0548553467
Black,2013-07-03 10:33:40.116140,64.842300415
Black,2013-07-03 10:33:40.211949,64.6377105713
Black,2013-07-03 10:33:40.312122,64.433807373
Black,2013-07-03 10:33:40.419113,64.2168273926
Black,2013-07-03 10:33:40.523493,63.9931373596
Black,2013-07-03 10:33:40.623587,63.7867240906
Black,2013-07-03 10:33:40.726838,63.5784645081
Black,2013-07-03 10:33:40.825243,63.3777809143
Black,2013-07-03 10:33:40.928787,65.0804977417
Black,2013-07-03 10:33:41.030476,64.8687896729
Black,2013-07-03 10:33:41.132213,64.6599349976
Black,2013-07-03 10:33:41.233631,64.4519500732
Black,2013-07-03 10:33:41.321404,64.2604141235
Black,2013-07-03 10:33:41.421876,64.0710449219
Black,2013-07-03 10:33:41.520280,63.8674621582
Black,2013-07-03 10:33:41.621288,63.6693267822
Black,2013-07-03 10:33:41.719225,63.4748458862
Black,2013-07-03 10:33:41.814882,63.2840538025
Black,2013-07-03 10:33:41.917273,64.9421615601
Black,2013-07-03 10:33:42.019141,64.7425613403
Black,2013-07-03 10:33:42.117047,64.5406036377
Black,2013-07-03 10:33:42.222570,64.3368911743
Black,2013-07-03 10:33:42.314549,64.1466827393
Black,2013-07-03 10:33:42.429821,63.9553527832
Black,2013-07-03 10:33:42.531647,64.7277374268
Black,2013-07-03 10:33:42.634273,59.7431373596
Black,2013-07-03 10:33:42.740669,61.3516044617
Black,2013-07-03 10:33:42.839224,50.6698493958
Black,2013-07-03 10:33:42.951997,50.2601890564
Black,2013-07-03 10:33:43.058258,50.1184082031
Black,2013-07-03 10:33:43.159501,59.6545219421
Black,2013-07-03 10:33:43.263065,60.2653999329
Black,2013-07-03 10:33:43.366899,61.2660980225
Black,2013-07-03 10:33:43.465637,59.8849945068
Black,2013-07-03 10:33:43.568273,58.6390266418
Black,2013-07-03 10:33:43.671346,60.6090927124
Black,2013-07-03 10:33:43.779089,71.0651473999
Black,2013-07-03 10:33:43.888589,71.9785461426
Black,2013-07-03 10:33:43.985142,68.9883270264
Black,2013-07-03 10:33:44.083928,65.4431915283
Black,2013-07-03 10:33:44.186293,61.0820922852
Black,2013-07-03 10:33:44.279961,53.9625396729
Black,2013-07-03 10:33:44.380413,57.1957321167
Black,2013-07-03 10:33:44.480545,100.957244873
Black,2013-07-03 10:33:44.578327,86.1759490967
Black,2013-07-03 10:33:44.677249,75.5350723267
Black,2013-07-03 10:33:44.778416,67.1070404053
Black,2013-07-03 10:33:44.877731,60.4406776428
Black,2013-07-03 10:33:44.978891,54.8955307007
Black,2013-07-03 10:33:45.082415,50.0929641724
Black,2013-07-03 10:33:45.179856,138.827926636
Black,2013-07-03 10:33:45.284498,85.7911300659
Black,2013-07-03 10:33:45.380300,80.2749099731
Black,2013-07-03 10:33:45.482836,75.1029891968
Black,2013-07-03 10:33:45.575504,70.8638916016
Black,2013-07-03 10:33:45.671694,67.1827774048
Black,2013-07-03 10:33:45.775454,63.5560569763
Black,2013-07-03 10:33:45.876209,60.2791824341
Black,2013-07-03 10:33:45.973631,57.4442710876
Black,2013-07-03 10:33:46.081995,54.6958694458
Black,2013-07-03 10:33:46.182840,52.1571960449
Black,2013-07-03 10:33:46.286863,74.9427642822
Black,2013-07-03 10:33:46.385227,72.0349502563
Black,2013-07-03 10:33:46.482410,69.2651596069
Black,2013-07-03 10:33:46.573855,66.8449172974
Black,2013-07-03 10:33:46.669368,64.584602356
Black,2013-07-03 10:33:46.767259,62.4529457092
Black,2013-07-03 10:33:46.880220,60.1976318359
Black,2013-07-03 10:33:46.980447,58.2368774414
Black,2013-07-03 10:33:47.071578,56.4544525146
Black,2013-07-03 10:33:47.164989,54.8305053711
Black,2013-07-03 10:33:47.261095,53.2871322632
Black,2013-07-03 10:33:47.354107,51.851890564
Black,2013-07-03 10:33:47.446430,50.4755630493
Black,2013-07-03 10:33:47.537298,65.6896972656
Black,2013-07-03 10:33:47.640624,63.8797492981
Black,2013-07-03 10:33:47.734834,62.3099060059
Black,2013-07-03 10:33:47.833034,60.7854537964
Black,2013-07-03 10:33:47.941333,59.2018852234
Black,2013-07-03 10:33:48.045935,57.7063713074
Black,2013-07-03 10:33:48.142966,56.3661575317
Black,2013-07-03 10:33:48.233786,55.1448516846
Black,2013-07-03 10:33:48.337560,53.9307785034
Black,2013-07-03 10:33:48.434386,52.7501182556
Black,2013-07-03 10:33:48.529759,51.6880760193
Black,2013-07-03 10:33:48.629481,50.6035194397
Black,2013-07-03 10:33:48.723976,61.9907989502
Black,2013-07-03 10:33:48.827781,60.7059516907
Black,2013-07-03 10:33:48.925760,59.5001983643
Black,2013-07-03 10:33:49.019714,58.3807983398
Black,2013-07-03 10:33:49.116491,57.4038543701
Black,2013-07-03 10:33:49.213615,56.3205757141
Black,2013-07-03 10:33:49.315915,55.243938446
Black,2013-07-03 10:33:49.410910,54.2775001526
Black,2013-07-03 10:33:49.500305,53.3971633911
Black,2013-07-03 10:33:49.597133,52.5211906433
Black,2013-07-03 10:33:49.697479,51.6117935181
Black,2013-07-03 10:33:49.793910,50.7769813538
Black,2013-07-03 10:33:49.901369,59.8258361816
Black,2013-07-03 10:33:50.001454,58.8461914062
Black,2013-07-03 10:33:50.107306,57.8979301453
Black,2013-07-03 10:33:50.203069,56.9961891174
Black,2013-07-03 10:33:50.308589,56.0551490784
Black,2013-07-03 10:33:50.404465,55.192653656
Black,2013-07-03 10:33:50.500369,54.4117507935
Black,2013-07-03 10:33:50.594610,53.619430542
Black,2013-07-03 10:33:50.686043,52.9106826782
Black,2013-07-03 10:33:50.789837,52.1405410767
Black,2013-07-03 10:33:50.896294,51.3527984619
Black,2013-07-03 10:33:50.988432,50.6553192139
Black,2013-07-03 10:33:51.092967,58.2568054199
Black,2013-07-03 10:33:51.188494,57.4842033386
Black,2013-07-03 10:33:51.283378,56.7325286865
Black,2013-07-03 10:33:51.389387,55.9905548096
Black,2013-07-03 10:33:51.492550,55.2229881287
Black,2013-07-03 10:33:51.590493,54.5065574646
Black,2013-07-03 10:33:51.690644,53.7976608276
Black,2013-07-03 10:33:51.788349,53.1487388611
Black,2013-07-03 10:33:51.893238,52.4553337097
Black,2013-07-03 10:33:51.989805,51.8061599731
Black,2013-07-03 10:33:52.085737,51.2091445923
Black,2013-07-03 10:33:52.180623,50.6069526672
Black,2013-07-03 10:33:52.285189,50.0068473816
Black,2013-07-03 10:33:52.386414,56.441204071
Black,2013-07-03 10:33:52.481675,55.8369827271
Black,2013-07-03 10:33:52.581757,55.1901893616
Black,2013-07-03 10:33:52.679675,54.5662078857
Black,2013-07-03 10:33:52.777476,53.9720077515
Black,2013-07-03 10:33:52.886979,53.3475341797
Black,2013-07-03 10:33:52.981360,52.7462310791
Black,2013-07-03 10:33:53.079083,52.2062759399
Black,2013-07-03 10:33:53.176920,51.6571846008
Black,2013-07-03 10:33:53.279137,51.095199585
Black,2013-07-03 10:33:53.370762,50.5842628479
Black,2013-07-03 10:33:53.478360,50.0449256897
Black,2013-07-03 10:33:53.573495,61.901222229
Black,2013-07-03 10:33:53.666122,61.3331680298
Black,2013-07-03 10:33:53.769105,60.6987762451
Black,2013-07-03 10:33:53.864477,54.0948181152
Black,2013-07-03 10:33:53.968341,53.5556869507
Black,2013-07-03 10:33:54.074177,53.0094680786
Black,2013-07-03 10:33:54.168647,52.5023956299
Black,2013-07-03 10:33:54.271450,51.9874763489
Black,2013-07-03 10:33:54.364546,51.5150680542
Black,2013-07-03 10:33:54.464762,51.0381202698
Black,2013-07-03 10:33:54.564754,50.5495300293
Black,2013-07-03 10:33:54.660388,50.0951843262
Black,2013-07-03 10:33:54.763783,88.2638778687
Black,2013-07-03 10:33:54.869459,87.432434082
Black,2013-07-03 10:33:54.964532,59.5699043274
Black,2013-07-03 10:33:55.067607,59.0304946899
Black,2013-07-03 10:33:55.163676,58.4986991882
Black,2013-07-03 10:33:55.263169,52.7183456421
Black,2013-07-03 10:33:55.357139,52.2911682129
Black,2013-07-03 10:33:55.454320,51.8546295166
Black,2013-07-03 10:33:55.551451,51.4173736572
Black,2013-07-03 10:33:55.650553,50.9941444397
Black,2013-07-03 10:33:55.751442,50.5637435913
Black,2013-07-03 10:33:55.844971,50.1534729004
Black,2013-07-03 10:33:55.933712,64.7076644897
Black,2013-07-03 10:33:56.029848,64.2224502563
Black,2013-07-03 10:33:56.123380,63.7048683167
Black,2013-07-03 10:33:56.225420,58.3535575867
Black,2013-07-03 10:33:56.322422,57.8744392395
Black,2013-07-03 10:33:56.421584,57.4337501526
Black,2013-07-03 10:33:56.514799,52.2452697754
Black,2013-07-03 10:33:56.603447,51.8779754639
Black,2013-07-03 10:33:56.706394,51.4784851074
Black,2013-07-03 10:33:56.805334,51.0808830261
Black,2013-07-03 10:33:56.903653,50.6828041077
Black,2013-07-03 10:33:56.999123,50.3171081543
Black,2013-07-03 10:33:57.098457,63.561126709
Black,2013-07-03 10:33:57.194021,63.0895004272
Black,2013-07-03 10:33:57.296546,58.1738891602
Black,2013-07-03 10:33:57.389723,57.7368812561
Black,2013-07-03 10:33:57.490683,57.3283081055
Black,2013-07-03 10:33:57.591013,56.9136161804
Black,2013-07-03 10:33:57.693441,52.1444091797
Black,2013-07-03 10:33:57.792478,51.7565956116
Black,2013-07-03 10:33:57.891475,51.407749176
Black,2013-07-03 10:33:57.981544,51.0525436401
Black,2013-07-03 10:33:58.082606,50.7168388367
Black,2013-07-03 10:33:58.190127,50.3446311951
Black,2013-07-03 10:33:58.282859,58.3205833435
Black,2013-07-03 10:33:58.383909,57.9522628784
Black,2013-07-03 10:33:58.489417,57.5164070129
Black,2013-07-03 10:33:58.588302,57.1313972473
Black,2013-07-03 10:33:58.690053,56.7417640686
Black,2013-07-03 10:33:58.793225,52.3225784302
Black,2013-07-03 10:33:58.893774,51.9787330627
Black,2013-07-03 10:33:58.992514,51.6354103088
Black,2013-07-03 10:33:59.091911,51.297454834
Black,2013-07-03 10:33:59.186062,50.964756012
Black,2013-07-03 10:33:59.278995,50.6680488586
Black,2013-07-03 10:33:59.376104,50.3528556824
