368.04,NaN
369.03,NaN
370.02,NaN
371.04,NaN
372.04,NaN
373.02,NaN
374.12,NaN
375.13,NaN
376.13,NaN
377.14,NaN
378.11,NaN
379.14,NaN
380.01,NaN
381.01,NaN
382.01,NaN
383.13,NaN
384.12,NaN
385.13,NaN
386,NaN
387,NaN
388,NaN
389.01,NaN
390.03,NaN
391.01,NaN
392,NaN
393,NaN
394.13,NaN
395,NaN
396.14,NaN
397.14,NaN
398.01,NaN
399.02,NaN
400.02,NaN
401.03,NaN
402.03,NaN
403.04,NaN
404.05,NaN
405.03,NaN
406.03,NaN
407.02,NaN
408.11,NaN
409.11,NaN
410.11,NaN
411.08,NaN
412.1,NaN
413.12,NaN
414.11,NaN
415.1,NaN
416.07,NaN
417.07,NaN
418.07,NaN
419.07,NaN
420.03,NaN
421.02,NaN
422,NaN
423,NaN
424.13,NaN
425.12,NaN
426.14,NaN
427.15,NaN
428.02,NaN
429.02,NaN
430.03,NaN
431.02,NaN
432.02,NaN
433.02,NaN
434.13,NaN
435.12,NaN
436.11,NaN
437.08,NaN
438.05,NaN
439.05,NaN
440.05,NaN
441.04,NaN
442.03,NaN
443.06,NaN
444.08,NaN
445.07,NaN
446.04,NaN
447.03,NaN
448.06,NaN
449.07,NaN
450.06,NaN
451.04,NaN
452.05,NaN
453.02,NaN
454.01,NaN
455.01,NaN
456,NaN
457.01,NaN
458.13,NaN
